Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_Hex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2026,4,7,13:00:50.704,19.86,15,91.4,0.8496,4441.0,3497.4,8.279,0.01,0.01,0.02,0.02,-91.0,-107.0,15.0,3584.0,-2431,1566,94.6,0.0,650.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.724,19.88,35,91.4,0.8499,4432.2,3488.6,8.279,0.01,0.01,0.02,0.02,-90.0,-107.0,15.0,3582.0,-2433,1566,88.9,0.0,653.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.744,19.90,55,91.5,0.8499,4432.2,3488.6,8.277,0.01,0.01,0.02,0.02,-90.0,-107.0,14.0,3580.0,-2435,1567,83.5,0.0,656.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.764,19.92,75,91.5,0.8503,4417.7,3474.1,8.279,0.01,0.01,0.02,0.02,-90.0,-108.0,13.0,3578.0,-2437,1567,78.6,0.0,658.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.784,19.94,95,91.5,0.8504,4417.0,3473.4,8.279,0.01,0.01,0.02,0.02,-90.0,-108.0,13.0,3576.0,-2439,1567,74.1,0.0,661.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.804,19.96,115,91.5,0.8503,4418.9,3475.3,8.279,0.01,0.01,0.02,0.02,-90.0,-108.0,12.0,3575.0,-2442,1567,70.0,0.0,663.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.824,19.98,135,91.5,0.8503,4418.9,3475.3,8.278,0.01,0.01,0.02,0.02,-90.0,-108.0,12.0,3573.0,-2444,1568,66.3,0.0,666.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.844,20.00,155,91.5,0.8498,4435.3,3491.8,8.280,0.01,0.01,0.02,0.02,-90.0,-109.0,12.0,3571.0,-2446,1568,63.2,0.0,668.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.864,20.02,175,91.5,0.8498,4435.3,3491.8,8.279,0.01,0.01,0.02,0.02,-89.0,-109.0,12.0,3569.0,-2448,1568,60.5,0.0,670.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.884,20.04,195,91.5,0.8496,4441.7,3498.1,8.279,0.01,0.01,0.02,0.02,-89.0,-109.0,11.0,3567.0,-2450,1568,58.3,0.0,673.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.904,20.06,215,91.5,0.8496,4441.7,3498.1,8.279,0.01,0.01,0.02,0.02,-89.0,-110.0,11.0,3566.0,-2452,1569,56.6,0.0,675.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.924,20.08,235,91.5,0.8490,4460.0,3516.4,8.279,0.01,0.01,0.02,0.02,-89.0,-110.0,11.0,3564.0,-2455,1569,55.3,0.0,677.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.944,20.10,5,91.5,0.8490,4460.0,3516.4,8.278,0.01,0.01,0.02,0.02,-90.0,-110.0,11.0,3562.0,-2457,1569,54.4,0.0,679.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.964,20.12,25,91.5,0.8491,4458.1,3514.5,8.277,0.01,0.01,0.02,0.02,-90.0,-110.0,11.0,3560.0,-2459,1569,54.1,0.0,681.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:50.984,20.14,45,91.5,0.8491,4458.1,3514.5,8.277,0.01,0.01,0.02,0.02,-90.0,-110.0,11.0,3558.0,-2461,1570,54.1,0.0,684.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.004,20.16,65,91.5,0.8490,4460.0,3516.4,8.278,0.01,0.01,0.02,0.02,-90.0,-110.0,11.0,3557.0,-2463,1570,54.7,0.0,686.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.024,20.18,85,91.5,0.8490,4460.0,3516.4,8.275,0.01,0.01,0.02,0.02,-90.0,-111.0,11.0,3555.0,-2466,1570,55.7,0.0,689.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.044,20.20,105,91.5,0.8491,4456.8,3513.2,8.276,0.01,0.01,0.02,0.02,-90.0,-111.0,11.0,3553.0,-2468,1570,57.2,0.0,691.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.064,20.22,125,91.5,0.8491,4456.8,3513.2,8.276,0.01,0.01,0.02,0.02,-90.0,-111.0,11.0,3551.0,-2470,1570,59.2,0.0,694.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.084,20.24,145,91.5,0.8489,4463.1,3519.5,8.276,0.01,0.01,0.02,0.02,-89.0,-111.0,11.0,3549.0,-2472,1571,61.7,0.0,697.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.104,20.26,165,91.5,0.8489,4463.1,3519.5,8.277,0.01,0.01,0.02,0.02,-89.0,-112.0,11.0,3548.0,-2475,1571,64.8,0.0,700.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.124,20.28,185,91.5,0.8500,4428.4,3484.8,8.276,0.01,0.01,0.02,0.02,-89.0,-112.0,11.0,3546.0,-2477,1571,68.3,0.0,703.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.144,20.30,205,91.5,0.8500,4428.4,3484.8,8.275,0.01,0.01,0.02,0.02,-89.0,-112.0,11.0,3544.0,-2479,1571,72.4,0.0,707.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.164,20.32,225,91.5,0.8509,4398.7,3455.2,8.276,0.01,0.01,0.02,0.02,-88.0,-113.0,10.0,3542.0,-2481,1572,77.1,0.0,710.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.184,20.34,245,91.5,0.8509,4398.7,3455.2,8.275,0.01,0.01,0.02,0.02,-88.0,-113.0,10.0,3540.0,-2484,1572,82.0,0.0,714.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.204,20.36,15,91.5,0.8515,4380.5,3436.9,8.276,0.01,0.01,0.02,0.02,-88.0,-113.0,9.0,3539.0,-2486,1572,87.3,0.0,717.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.224,20.38,35,91.5,0.8515,4379.8,3436.2,8.275,0.01,0.01,0.02,0.02,-87.0,-114.0,9.0,3537.0,-2488,1572,92.9,0.0,720.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.244,20.40,55,91.5,0.8518,4370.4,3426.8,8.276,0.01,0.01,0.02,0.02,-87.0,-115.0,8.0,3535.0,-2491,1572,98.7,0.0,723.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.264,20.42,75,91.5,0.8518,4371.0,3427.4,8.275,0.01,0.01,0.02,0.02,-87.0,-116.0,8.0,3533.0,-2493,1573,104.9,0.0,725.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.284,20.44,95,91.5,0.8519,4367.2,3423.6,8.276,0.01,0.01,0.02,0.02,-86.0,-117.0,7.0,3532.0,-2495,1573,111.2,0.0,727.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.304,20.46,115,91.5,0.8519,4367.9,3424.3,8.276,0.01,0.01,0.02,0.02,-86.0,-118.0,7.0,3530.0,-2498,1573,117.9,0.0,728.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.324,20.48,135,91.5,0.8518,4372.9,3429.3,8.277,0.01,0.01,0.02,0.02,-86.0,-119.0,6.0,3528.0,-2500,1573,124.7,0.0,729.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.344,20.50,155,91.5,0.8518,4372.3,3428.7,8.276,0.01,0.01,0.02,0.02,-86.0,-120.0,6.0,3527.0,-2502,1573,131.8,0.0,730.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.364,20.52,175,91.5,0.8513,4388.7,3445.1,8.276,0.01,0.01,0.02,0.02,-86.0,-121.0,5.0,3525.0,-2505,1573,139.1,0.0,731.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.384,20.54,195,91.5,0.8513,4388.7,3445.1,8.277,0.01,0.01,0.02,0.02,-87.0,-122.0,5.0,3523.0,-2507,1573,146.4,0.0,732.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.404,20.56,215,91.5,0.8515,4380.5,3436.9,8.277,0.01,0.01,0.02,0.02,-88.0,-122.0,5.0,3521.0,-2510,1573,153.8,0.0,732.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.424,20.58,235,91.5,0.8515,4380.5,3436.9,8.275,0.01,0.01,0.02,0.02,-89.0,-123.0,5.0,3520.0,-2512,1574,161.2,0.0,733.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.444,20.60,5,91.5,0.8518,4371.0,3427.4,8.277,0.01,0.01,0.02,0.02,-89.0,-123.0,5.0,3518.0,-2515,1574,168.8,0.0,734.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.464,20.62,25,91.5,0.8518,4371.0,3427.4,8.277,0.01,0.01,0.02,0.02,-90.0,-124.0,5.0,3516.0,-2517,1574,176.5,0.0,735.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.484,20.64,45,91.5,0.8517,4374.2,3430.6,8.277,0.01,0.01,0.02,0.02,-91.0,-124.0,5.0,3514.0,-2519,1574,175.0,0.0,736.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.504,20.66,65,91.5,0.8517,4373.5,3429.9,8.276,0.01,0.01,0.02,0.02,-92.0,-124.0,5.0,3512.0,-2522,1574,167.0,0.0,737.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.524,20.68,85,91.5,0.8517,4373.5,3429.9,8.278,0.01,0.01,0.02,0.02,-93.0,-124.0,5.0,3510.0,-2524,1574,158.7,0.0,738.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.544,20.70,105,91.5,0.8517,4373.5,3429.9,8.276,0.01,0.01,0.02,0.02,-95.0,-123.0,5.0,3508.0,-2527,1574,150.4,0.0,738.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.564,20.72,125,91.5,0.8516,4377.3,3433.7,8.277,0.01,0.01,0.02,0.02,-96.0,-123.0,5.0,3507.0,-2529,1574,141.8,0.0,739.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.584,20.74,145,91.5,0.8516,4377.3,3433.7,8.277,0.01,0.01,0.02,0.02,-96.0,-122.0,5.0,3505.0,-2532,1574,133.2,0.0,740.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.604,20.76,165,91.5,0.8520,4364.1,3420.5,8.277,0.01,0.01,0.02,0.02,-97.0,-122.0,5.0,3503.0,-2534,1574,124.4,0.0,741.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.624,20.78,185,91.5,0.8520,4364.7,3421.1,8.277,0.01,0.01,0.02,0.02,-98.0,-121.0,5.0,3501.0,-2537,1575,115.6,0.0,742.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.644,20.80,205,91.5,0.8516,4377.9,3434.3,8.276,0.01,0.01,0.02,0.02,-98.0,-120.0,5.0,3499.0,-2539,1575,106.9,0.0,743.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.664,20.82,225,91.5,0.8516,4377.3,3433.7,8.277,0.01,0.01,0.02,0.02,-98.0,-119.0,5.0,3497.0,-2542,1575,98.2,0.0,744.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.684,20.84,245,91.5,0.8503,4418.9,3475.3,8.276,0.01,0.01,0.02,0.02,-98.0,-119.0,5.0,3495.0,-2544,1575,89.7,0.0,745.0,0,0,0,e1f,cca,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,4,7,13:00:51.704,20.86,15,91.4,0.8503,4419.6,3476.0,8.276,0.01,0.01,0.02,0.02,-97.0,-118.0,4.0,3493.0,-2546,1575,81.4,0.0,746.0,0,0,0,e1f,cce,cca,cca,cca,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
