Year,Month,Day,Time,Flight_Time_(s),Sync,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Quat_1,Quat_2,Quat_3,Quat_4,Aux_Volts,Current
2026,4,7,13:01:45.324,74.480,227,-1.5,-6.1,48.1,-0.15,-0.05,-0.22,-0.73053,-0.10357,0.18290,-0.64967,0.055,0.0390
2026,4,7,13:01:45.326,74.482,229,-1.7,-5.5,48.1,-0.14,-0.06,-0.24,-0.72997,-0.10347,0.18307,-0.65027,0.056,0.0340
2026,4,7,13:01:45.328,74.484,231,-1.8,-5.0,47.8,-0.08,-0.05,-0.23,-0.72943,-0.10333,0.18323,-0.65087,0.056,0.0420
2026,4,7,13:01:45.330,74.486,233,-2.1,-4.6,47.8,-0.17,-0.14,-0.25,-0.72887,-0.10320,0.18340,-0.65147,0.056,0.0340
2026,4,7,13:01:45.332,74.488,235,-2.4,-4.3,47.9,-0.11,-0.03,-0.23,-0.72830,-0.10307,0.18357,-0.65207,0.056,0.0280
2026,4,7,13:01:45.334,74.490,237,-2.4,-3.9,47.9,-0.14,-0.08,-0.25,-0.72777,-0.10293,0.18373,-0.65267,0.056,0.0340
2026,4,7,13:01:45.336,74.492,239,-2.8,-3.6,47.5,-0.09,-0.05,-0.25,-0.72720,-0.10280,0.18390,-0.65323,0.055,0.0330
2026,4,7,13:01:45.338,74.494,241,-2.8,-3.0,47.5,-0.04,-0.05,-0.23,-0.72667,-0.10263,0.18407,-0.65383,0.055,0.0390
2026,4,7,13:01:45.340,74.496,243,-3.4,-2.7,47.6,-0.05,-0.04,-0.24,-0.72613,-0.10247,0.18423,-0.65440,0.055,0.0390
2026,4,7,13:01:45.342,74.498,245,-3.4,-2.7,47.2,-0.04,-0.02,-0.21,-0.72557,-0.10230,0.18440,-0.65500,0.055,0.0360
2026,4,7,13:01:45.344,74.500,247,-3.2,-2.7,47.6,-0.07,0.00,-0.23,-0.72503,-0.10213,0.18453,-0.65560,0.053,0.0450
2026,4,7,13:01:45.346,74.502,249,-2.8,-2.9,47.6,-0.07,-0.02,-0.26,-0.72447,-0.10200,0.18470,-0.65617,0.055,0.0330
2026,4,7,13:01:45.348,74.504,1,-3.4,-2.6,47.6,-0.05,0.00,-0.24,-0.72393,-0.10183,0.18487,-0.65677,0.056,0.0360
2026,4,7,13:01:45.350,74.506,3,-3.4,-2.6,47.9,-0.01,-0.01,-0.23,-0.72337,-0.10167,0.18500,-0.65737,0.055,0.0260
2026,4,7,13:01:45.352,74.508,5,-3.6,-2.7,48.3,-0.03,-0.06,-0.22,-0.72280,-0.10147,0.18517,-0.65793,0.055,0.0340
2026,4,7,13:01:45.354,74.510,7,-4.1,-2.6,48.5,0.00,-0.05,-0.23,-0.72227,-0.10130,0.18533,-0.65853,0.055,0.0300
2026,4,7,13:01:45.356,74.512,9,-3.8,-2.7,48.3,-0.04,-0.03,-0.22,-0.72170,-0.10113,0.18550,-0.65913,0.055,0.0300
2026,4,7,13:01:45.358,74.514,11,-3.8,-2.6,48.3,-0.01,-0.03,-0.25,-0.72113,-0.10097,0.18567,-0.65973,0.056,0.0340
2026,4,7,13:01:45.360,74.516,13,-3.9,-2.6,48.6,-0.01,0.01,-0.24,-0.72057,-0.10077,0.18583,-0.66033,0.055,0.0280
2026,4,7,13:01:45.362,74.518,15,-4.1,-2.9,48.6,-0.03,0.00,-0.23,-0.72000,-0.10060,0.18600,-0.66090,0.056,0.0380
2026,4,7,13:01:45.364,74.520,17,-4.2,-2.9,48.5,-0.03,0.04,-0.24,-0.71947,-0.10043,0.18617,-0.66150,0.055,0.0300
2026,4,7,13:01:45.366,74.522,19,-4.2,-3.2,48.3,-0.01,-0.03,-0.24,-0.71890,-0.10027,0.18637,-0.66210,0.057,0.0310
2026,4,7,13:01:45.368,74.524,21,-4.3,-2.9,48.5,0.01,-0.05,-0.24,-0.71833,-0.10007,0.18653,-0.66267,0.056,0.0310
2026,4,7,13:01:45.370,74.526,23,-4.5,-3.4,48.5,-0.03,-0.02,-0.26,-0.71777,-0.09990,0.18670,-0.66327,0.055,0.0330
2026,4,7,13:01:45.372,74.528,25,-4.3,-3.3,48.5,-0.06,-0.03,-0.25,-0.71720,-0.09973,0.18687,-0.66387,0.055,0.0330
2026,4,7,13:01:45.374,74.530,27,-4.3,-3.3,48.5,-0.07,0.00,-0.24,-0.71663,-0.09957,0.18707,-0.66443,0.055,0.0340
2026,4,7,13:01:45.376,74.532,29,-4.3,-2.9,48.8,-0.11,0.00,-0.25,-0.71607,-0.09937,0.18723,-0.66503,0.055,0.0360
2026,4,7,13:01:45.378,74.534,31,-3.8,-2.7,48.6,-0.09,0.00,-0.23,-0.71550,-0.09920,0.18740,-0.66563,0.055,0.0220
2026,4,7,13:01:45.380,74.536,33,-4.2,-2.7,48.5,-0.03,-0.01,-0.23,-0.71493,-0.09903,0.18757,-0.66620,0.055,0.0330
2026,4,7,13:01:45.382,74.538,35,-4.1,-2.7,48.5,-0.06,-0.02,-0.24,-0.71437,-0.09883,0.18773,-0.66680,0.055,0.0380
2026,4,7,13:01:45.384,74.540,37,-4.3,-2.6,48.6,-0.06,-0.03,-0.25,-0.71380,-0.09867,0.18790,-0.66740,0.056,0.0390
2026,4,7,13:01:45.386,74.542,39,-4.1,-2.5,48.9,-0.09,-0.04,-0.24,-0.71323,-0.09847,0.18807,-0.66797,0.055,0.0300
2026,4,7,13:01:45.388,74.544,41,-3.9,-2.2,48.6,-0.09,0.01,-0.23,-0.71267,-0.09830,0.18823,-0.66857,0.055,0.0300
2026,4,7,13:01:45.390,74.546,43,-3.9,-2.0,48.5,-0.06,0.00,-0.24,-0.71210,-0.09810,0.18837,-0.66917,0.055,0.0410
2026,4,7,13:01:45.392,74.548,45,-3.8,-1.6,48.5,-0.07,0.01,-0.24,-0.71153,-0.09793,0.18853,-0.66973,0.055,0.0330
2026,4,7,13:01:45.394,74.550,47,-3.8,-1.5,48.3,-0.08,0.05,-0.23,-0.71097,-0.09773,0.18867,-0.67033,0.055,0.0280
2026,4,7,13:01:45.396,74.552,49,-3.8,-1.3,48.3,-0.07,0.03,-0.23,-0.71040,-0.09753,0.18880,-0.67090,0.055,0.0330
2026,4,7,13:01:45.398,74.554,51,-3.6,-1.2,48.5,-0.10,0.01,-0.22,-0.70983,-0.09733,0.18897,-0.67150,0.055,0.0300
2026,4,7,13:01:45.400,74.556,53,-3.9,-0.8,48.3,-0.06,0.00,-0.25,-0.70927,-0.09717,0.18910,-0.67207,0.055,0.0310
2026,4,7,13:01:45.402,74.558,55,-4.2,-0.8,48.5,-0.09,0.01,-0.23,-0.70870,-0.09693,0.18923,-0.67267,0.055,0.0310
2026,4,7,13:01:45.404,74.560,57,-4.3,-0.6,48.5,-0.04,0.00,-0.24,-0.70813,-0.09673,0.18937,-0.67327,0.055,0.0310
2026,4,7,13:01:45.406,74.562,59,-4.3,-0.4,48.3,-0.05,0.02,-0.24,-0.70757,-0.09653,0.18950,-0.67383,0.056,0.0440
2026,4,7,13:01:45.408,74.564,61,-4.5,-0.4,48.3,-0.06,0.02,-0.25,-0.70700,-0.09633,0.18967,-0.67443,0.055,0.0310
2026,4,7,13:01:45.410,74.566,63,-4.3,0.0,48.1,-0.03,-0.01,-0.22,-0.70643,-0.09610,0.18980,-0.67500,0.055,0.0340
2026,4,7,13:01:45.412,74.568,65,-4.3,0.4,48.2,-0.05,0.00,-0.23,-0.70590,-0.09590,0.18990,-0.67557,0.055,0.0250
2026,4,7,13:01:45.414,74.570,67,-4.5,0.2,48.1,-0.04,0.01,-0.25,-0.70533,-0.09567,0.19003,-0.67617,0.055,0.0260
2026,4,7,13:01:45.416,74.572,69,-4.2,0.4,48.2,-0.02,0.01,-0.23,-0.70477,-0.09547,0.19017,-0.67673,0.055,0.0260
2026,4,7,13:01:45.418,74.574,71,-3.9,0.7,48.5,-0.06,0.00,-0.23,-0.70420,-0.09523,0.19030,-0.67733,0.056,0.0340
2026,4,7,13:01:45.420,74.576,73,-3.9,0.8,48.5,-0.05,-0.01,-0.22,-0.70363,-0.09500,0.19040,-0.67790,0.055,0.0230
2026,4,7,13:01:45.422,74.578,75,-4.3,0.7,48.5,-0.05,0.02,-0.25,-0.70307,-0.09480,0.19053,-0.67850,0.055,0.0200
2026,4,7,13:01:45.424,74.580,77,-4.3,0.8,48.3,-0.09,-0.01,-0.23,-0.70250,-0.09457,0.19067,-0.67907,0.056,0.0300
2026,4,7,13:01:45.426,74.582,79,-4.3,0.9,48.5,-0.05,-0.03,-0.22,-0.70193,-0.09433,0.19077,-0.67963,0.056,0.0260
2026,4,7,13:01:45.428,74.584,81,-4.5,1.1,48.8,-0.05,0.00,-0.21,-0.70137,-0.09410,0.19090,-0.68023,0.055,0.0250
2026,4,7,13:01:45.430,74.586,83,-4.5,0.9,48.5,-0.01,-0.05,-0.20,-0.70080,-0.09387,0.19100,-0.68080,0.056,0.0390
2026,4,7,13:01:45.432,74.588,85,-4.8,0.8,48.3,-0.01,-0.02,-0.22,-0.70023,-0.09367,0.19113,-0.68140,0.055,0.0340
2026,4,7,13:01:45.434,74.590,87,-4.6,0.9,48.6,-0.01,-0.01,-0.23,-0.69967,-0.09343,0.19127,-0.68197,0.056,0.0330
2026,4,7,13:01:45.436,74.592,89,-4.8,1.1,48.3,-0.01,-0.03,-0.23,-0.69910,-0.09320,0.19140,-0.68253,0.055,0.0250
2026,4,7,13:01:45.438,74.594,91,-4.8,1.1,48.5,-0.04,-0.01,-0.24,-0.69853,-0.09297,0.19150,-0.68313,0.056,0.0360
2026,4,7,13:01:45.440,74.596,93,-4.8,1.4,48.6,-0.04,0.00,-0.24,-0.69797,-0.09270,0.19163,-0.68370,0.055,0.0310
2026,4,7,13:01:45.442,74.598,95,-4.8,1.4,48.3,-0.03,0.00,-0.23,-0.69740,-0.09247,0.19173,-0.68427,0.056,0.0300
2026,4,7,13:01:45.444,74.600,97,-4.8,1.1,48.5,-0.03,0.00,-0.23,-0.69683,-0.09223,0.19187,-0.68487,0.055,0.0280
2026,4,7,13:01:45.446,74.602,99,-4.5,1.1,48.3,-0.02,0.02,-0.24,-0.69627,-0.09200,0.19200,-0.68543,0.056,0.0280
2026,4,7,13:01:45.448,74.604,101,-4.3,1.2,48.3,0.00,0.02,-0.24,-0.69570,-0.09177,0.19210,-0.68600,0.055,0.0340
2026,4,7,13:01:45.450,74.606,103,-4.3,0.7,48.5,-0.03,0.03,-0.25,-0.69513,-0.09157,0.19223,-0.68657,0.055,0.0390
2026,4,7,13:01:45.452,74.608,105,-4.1,0.8,48.6,-0.02,0.01,-0.24,-0.69457,-0.09133,0.19233,-0.68717,0.055,0.0390
2026,4,7,13:01:45.454,74.610,107,-3.9,0.9,48.8,0.00,0.00,-0.24,-0.69400,-0.09110,0.19247,-0.68773,0.055,0.0340
2026,4,7,13:01:45.456,74.612,109,-4.1,0.8,48.6,0.00,0.01,-0.23,-0.69340,-0.09090,0.19257,-0.68830,0.056,0.0330
2026,4,7,13:01:45.458,74.614,111,-3.8,0.8,48.9,-0.03,0.00,-0.24,-0.69283,-0.09067,0.19267,-0.68890,0.057,0.0450
2026,4,7,13:01:45.460,74.616,113,-3.6,0.8,48.9,-0.04,0.02,-0.24,-0.69227,-0.09043,0.19280,-0.68947,0.056,0.0380
2026,4,7,13:01:45.462,74.618,115,-3.5,1.1,48.8,-0.03,0.00,-0.23,-0.69167,-0.09023,0.19290,-0.69007,0.056,0.0310
2026,4,7,13:01:45.464,74.620,117,-3.4,0.9,48.8,-0.02,0.03,-0.23,-0.69110,-0.09000,0.19300,-0.69063,0.056,0.0330
2026,4,7,13:01:45.466,74.622,119,-3.2,1.1,48.8,-0.01,0.03,-0.24,-0.69053,-0.08980,0.19310,-0.69120,0.055,0.0300
2026,4,7,13:01:45.468,74.624,121,-3.2,0.9,48.5,-0.01,0.04,-0.23,-0.68993,-0.08957,0.19320,-0.69180,0.055,0.0260
2026,4,7,13:01:45.470,74.626,123,-3.2,1.1,48.3,-0.01,0.06,-0.23,-0.68937,-0.08937,0.19330,-0.69237,0.055,0.0330
2026,4,7,13:01:45.472,74.628,125,-2.8,0.9,48.5,-0.01,0.02,-0.23,-0.68880,-0.08917,0.19340,-0.69293,0.055,0.0200
2026,4,7,13:01:45.474,74.630,127,-2.9,1.1,48.1,-0.01,0.02,-0.23,-0.68820,-0.08893,0.19350,-0.69350,0.055,0.0280
2026,4,7,13:01:45.476,74.632,129,-3.1,1.4,48.3,0.00,0.03,-0.22,-0.68763,-0.08873,0.19360,-0.69407,0.055,0.0330
2026,4,7,13:01:45.478,74.634,131,-3.2,1.1,48.6,-0.01,0.00,-0.23,-0.68707,-0.08850,0.19370,-0.69467,0.055,0.0250
2026,4,7,13:01:45.480,74.636,133,-3.2,1.1,48.2,-0.03,0.01,-0.23,-0.68647,-0.08830,0.19380,-0.69523,0.055,0.0280
2026,4,7,13:01:45.482,74.638,135,-3.2,1.2,48.3,-0.03,0.02,-0.24,-0.68590,-0.08807,0.19390,-0.69580,0.055,0.0330
2026,4,7,13:01:45.484,74.640,137,-3.4,1.2,48.5,-0.04,0.03,-0.24,-0.68533,-0.08787,0.19400,-0.69637,0.055,0.0380
2026,4,7,13:01:45.486,74.642,139,-3.2,1.4,48.1,-0.04,0.05,-0.24,-0.68473,-0.08763,0.19410,-0.69693,0.055,0.0280
2026,4,7,13:01:45.488,74.644,141,-3.1,1.4,48.3,-0.04,0.04,-0.23,-0.68417,-0.08740,0.19420,-0.69750,0.055,0.0390
2026,4,7,13:01:45.490,74.646,143,-2.8,1.5,48.3,-0.05,0.04,-0.24,-0.68360,-0.08720,0.19430,-0.69807,0.055,0.0380
2026,4,7,13:01:45.492,74.648,145,-2.9,1.6,48.2,-0.05,0.05,-0.23,-0.68300,-0.08697,0.19437,-0.69863,0.055,0.0340
2026,4,7,13:01:45.494,74.650,147,-2.8,1.6,48.2,-0.06,0.05,-0.23,-0.68243,-0.08677,0.19447,-0.69920,0.055,0.0230
2026,4,7,13:01:45.496,74.652,149,-2.7,1.9,48.1,-0.04,0.02,-0.24,-0.68187,-0.08653,0.19453,-0.69977,0.055,0.0190
2026,4,7,13:01:45.498,74.654,151,-2.8,1.6,48.1,-0.04,0.03,-0.23,-0.68127,-0.08633,0.19463,-0.70033,0.056,0.0260
2026,4,7,13:01:45.500,74.656,153,-2.9,1.5,48.2,-0.05,0.03,-0.23,-0.68070,-0.08610,0.19473,-0.70090,0.055,0.0230
2026,4,7,13:01:45.502,74.658,155,-2.8,1.6,48.3,-0.02,0.04,-0.23,-0.68010,-0.08590,0.19480,-0.70147,0.055,0.0300
2026,4,7,13:01:45.504,74.660,157,-2.5,1.6,48.3,-0.01,0.05,-0.23,-0.67953,-0.08567,0.19490,-0.70203,0.055,0.0340
2026,4,7,13:01:45.506,74.662,159,-2.7,1.6,48.2,-0.02,0.03,-0.23,-0.67893,-0.08547,0.19497,-0.70260,0.055,0.0360
2026,4,7,13:01:45.508,74.664,161,-2.7,1.6,48.5,-0.04,0.03,-0.23,-0.67837,-0.08523,0.19507,-0.70317,0.056,0.0380
2026,4,7,13:01:45.510,74.666,163,-2.5,2.1,48.9,-0.02,0.02,-0.23,-0.67777,-0.08500,0.19513,-0.70373,0.055,0.0390
2026,4,7,13:01:45.512,74.668,165,-2.9,1.9,48.9,-0.02,0.00,-0.22,-0.67717,-0.08480,0.19523,-0.70433,0.055,0.0340
2026,4,7,13:01:45.514,74.670,167,-3.1,2.1,48.8,-0.02,0.02,-0.21,-0.67660,-0.08457,0.19533,-0.70490,0.055,0.0380
2026,4,7,13:01:45.516,74.672,169,-2.9,1.9,48.8,-0.01,0.01,-0.22,-0.67600,-0.08433,0.19540,-0.70547,0.056,0.0340
2026,4,7,13:01:45.518,74.674,171,-3.1,2.1,48.6,-0.02,0.04,-0.22,-0.67540,-0.08410,0.19550,-0.70603,0.055,0.0380
2026,4,7,13:01:45.520,74.676,173,-2.7,2.1,48.6,-0.01,0.04,-0.23,-0.67483,-0.08387,0.19557,-0.70660,0.055,0.0330
2026,4,7,13:01:45.522,74.678,175,-2.7,1.9,48.5,-0.01,0.03,-0.23,-0.67423,-0.08367,0.19563,-0.70717,0.055,0.0280
2026,4,7,13:01:45.524,74.680,177,-2.5,2.1,48.2,-0.01,0.03,-0.22,-0.67367,-0.08343,0.19573,-0.70773,0.055,0.0250
2026,4,7,13:01:45.526,74.682,179,-2.5,2.1,48.1,-0.01,0.00,-0.21,-0.67307,-0.08320,0.19580,-0.70827,0.055,0.0280
2026,4,7,13:01:45.528,74.684,181,-2.7,2.1,48.2,-0.01,0.00,-0.22,-0.67250,-0.08300,0.19587,-0.70883,0.055,0.0250
2026,4,7,13:01:45.530,74.686,183,-2.7,1.9,48.2,-0.02,0.00,-0.23,-0.67190,-0.08277,0.19597,-0.70940,0.055,0.0310
2026,4,7,13:01:45.532,74.688,185,-2.4,1.8,48.2,-0.01,-0.01,-0.23,-0.67130,-0.08257,0.19603,-0.70997,0.055,0.0340
2026,4,7,13:01:45.534,74.690,187,-2.4,1.8,48.3,-0.02,0.01,-0.24,-0.67073,-0.08233,0.19613,-0.71053,0.055,0.0220
2026,4,7,13:01:45.536,74.692,189,-2.1,2.1,48.3,-0.05,0.06,-0.24,-0.67013,-0.08213,0.19620,-0.71107,0.055,0.0300
2026,4,7,13:01:45.538,74.694,191,-2.0,2.1,48.1,-0.03,0.04,-0.23,-0.66953,-0.08190,0.19627,-0.71163,0.055,0.0280
2026,4,7,13:01:45.540,74.696,193,-1.7,2.2,47.8,0.00,0.04,-0.22,-0.66897,-0.08170,0.19633,-0.71220,0.055,0.0360
2026,4,7,13:01:45.542,74.698,195,-1.7,2.1,47.6,0.00,0.02,-0.21,-0.66837,-0.08150,0.19640,-0.71273,0.055,0.0310
2026,4,7,13:01:45.544,74.700,197,-1.7,1.6,47.4,0.04,0.02,-0.21,-0.66780,-0.08127,0.19647,-0.71330,0.055,0.0280
2026,4,7,13:01:45.546,74.702,199,-1.5,1.5,47.2,0.00,0.01,-0.21,-0.66720,-0.08107,0.19653,-0.71383,0.055,0.0230
2026,4,7,13:01:45.548,74.704,201,-1.5,1.5,47.6,-0.02,-0.01,-0.22,-0.66663,-0.08087,0.19660,-0.71440,0.056,0.0260
2026,4,7,13:01:45.550,74.706,203,-1.7,1.6,47.6,0.00,0.00,-0.24,-0.66603,-0.08067,0.19667,-0.71493,0.056,0.0280
2026,4,7,13:01:45.552,74.708,205,-1.4,1.9,47.5,0.01,0.03,-0.24,-0.66547,-0.08047,0.19673,-0.71550,0.055,0.0340
2026,4,7,13:01:45.554,74.710,207,-1.1,1.8,47.5,-0.03,0.05,-0.24,-0.66487,-0.08027,0.19680,-0.71603,0.055,0.0310
2026,4,7,13:01:45.556,74.712,209,-0.8,1.9,47.2,-0.06,0.04,-0.23,-0.66430,-0.08007,0.19683,-0.71660,0.055,0.0330
2026,4,7,13:01:45.558,74.714,211,-0.4,2.2,47.1,-0.03,0.03,-0.22,-0.66370,-0.07987,0.19690,-0.71713,0.055,0.0310
2026,4,7,13:01:45.560,74.716,213,-0.4,2.1,46.4,-0.04,0.00,-0.20,-0.66313,-0.07970,0.19693,-0.71770,0.055,0.0330
2026,4,7,13:01:45.562,74.718,215,-0.4,2.1,46.2,-0.02,-0.01,-0.20,-0.66257,-0.07950,0.19697,-0.71823,0.055,0.0260
2026,4,7,13:01:45.564,74.720,217,-0.6,1.9,46.2,0.00,0.00,-0.22,-0.66200,-0.07930,0.19703,-0.71877,0.056,0.0340
2026,4,7,13:01:45.566,74.722,219,-0.6,2.1,46.4,0.00,0.01,-0.23,-0.66140,-0.07910,0.19707,-0.71930,0.055,0.0310
2026,4,7,13:01:45.568,74.724,221,-0.6,2.1,46.5,0.00,0.01,-0.23,-0.66083,-0.07893,0.19713,-0.71983,0.055,0.0330
2026,4,7,13:01:45.570,74.726,223,-0.4,1.9,46.9,-0.01,0.02,-0.24,-0.66027,-0.07873,0.19717,-0.72037,0.056,0.0380
2026,4,7,13:01:45.572,74.728,225,-0.3,1.9,46.8,0.00,0.04,-0.24,-0.65967,-0.07853,0.19720,-0.72090,0.055,0.0340
2026,4,7,13:01:45.574,74.730,227,0.0,1.8,46.9,0.01,0.00,-0.23,-0.65910,-0.07837,0.19727,-0.72147,0.055,0.0310
2026,4,7,13:01:45.576,74.732,229,0.0,1.9,47.1,0.02,0.00,-0.23,-0.65850,-0.07817,0.19730,-0.72200,0.055,0.0360
2026,4,7,13:01:45.578,74.734,231,0.0,1.9,47.1,0.03,0.01,-0.22,-0.65790,-0.07797,0.19733,-0.72253,0.056,0.0300
2026,4,7,13:01:45.580,74.736,233,0.0,1.8,47.2,0.02,0.03,-0.23,-0.65733,-0.07780,0.19740,-0.72310,0.056,0.0310
2026,4,7,13:01:45.582,74.738,235,0.5,1.8,47.4,0.00,0.05,-0.23,-0.65673,-0.07763,0.19743,-0.72363,0.055,0.0340
2026,4,7,13:01:45.584,74.740,237,0.6,1.9,47.6,-0.02,0.04,-0.22,-0.65613,-0.07743,0.19747,-0.72420,0.055,0.0280
2026,4,7,13:01:45.586,74.742,239,0.9,2.2,47.6,-0.03,0.02,-0.22,-0.65553,-0.07727,0.19747,-0.72473,0.056,0.0330
2026,4,7,13:01:45.588,74.744,241,1.2,2.3,47.5,-0.01,0.02,-0.21,-0.65493,-0.07707,0.19750,-0.72530,0.056,0.0410
2026,4,7,13:01:45.590,74.746,243,1.3,2.2,47.1,0.00,0.02,-0.22,-0.65433,-0.07690,0.19753,-0.72583,0.056,0.0440
2026,4,7,13:01:45.592,74.748,245,1.0,2.2,47.1,0.01,0.00,-0.22,-0.65377,-0.07673,0.19753,-0.72640,0.055,0.0300
2026,4,7,13:01:45.594,74.750,247,1.3,1.9,47.1,0.02,0.01,-0.23,-0.65317,-0.07653,0.19757,-0.72693,0.055,0.0340
2026,4,7,13:01:45.596,74.752,249,1.0,1.9,47.4,0.00,0.01,-0.23,-0.65257,-0.07637,0.19760,-0.72747,0.055,0.0330
2026,4,7,13:01:45.598,74.754,1,1.2,1.9,47.5,-0.01,0.00,-0.23,-0.65197,-0.07620,0.19763,-0.72803,0.055,0.0310
2026,4,7,13:01:45.600,74.756,3,1.2,2.1,47.6,0.00,0.00,-0.23,-0.65137,-0.07603,0.19763,-0.72857,0.056,0.0410
2026,4,7,13:01:45.602,74.758,5,1.4,1.8,47.4,0.00,-0.01,-0.22,-0.65077,-0.07583,0.19767,-0.72913,0.056,0.0360
2026,4,7,13:01:45.604,74.760,7,1.4,1.8,47.2,0.00,-0.02,-0.22,-0.65017,-0.07567,0.19770,-0.72967,0.056,0.0390
2026,4,7,13:01:45.606,74.762,9,1.0,1.8,47.1,0.00,-0.01,-0.22,-0.64957,-0.07550,0.19773,-0.73020,0.055,0.0280
2026,4,7,13:01:45.608,74.764,11,0.9,1.6,47.1,0.02,-0.02,-0.22,-0.64897,-0.07533,0.19777,-0.73073,0.055,0.0250
2026,4,7,13:01:45.610,74.766,13,0.6,1.6,47.1,0.04,-0.03,-0.23,-0.64837,-0.07517,0.19780,-0.73130,0.055,0.0280
2026,4,7,13:01:45.612,74.768,15,0.5,1.5,46.9,0.00,-0.04,-0.22,-0.64780,-0.07497,0.19783,-0.73183,0.056,0.0380
2026,4,7,13:01:45.614,74.770,17,0.2,1.8,46.9,-0.02,0.00,-0.22,-0.64720,-0.07480,0.19787,-0.73237,0.055,0.0260
2026,4,7,13:01:45.616,74.772,19,0.2,1.8,46.8,-0.02,0.01,-0.23,-0.64660,-0.07460,0.19790,-0.73290,0.055,0.0280
2026,4,7,13:01:45.618,74.774,21,0.2,2.1,46.4,0.00,-0.02,-0.23,-0.64600,-0.07443,0.19793,-0.73340,0.056,0.0420
2026,4,7,13:01:45.620,74.776,23,0.5,1.9,46.2,0.03,-0.04,-0.22,-0.64543,-0.07427,0.19797,-0.73393,0.056,0.0280
2026,4,7,13:01:45.622,74.778,25,0.5,1.9,46.5,0.02,-0.01,-0.22,-0.64483,-0.07407,0.19800,-0.73447,0.055,0.0360
2026,4,7,13:01:45.624,74.780,27,0.3,2.1,46.2,0.00,0.00,-0.21,-0.64423,-0.07390,0.19803,-0.73500,0.056,0.0300
2026,4,7,13:01:45.626,74.782,29,0.5,2.2,46.1,-0.02,0.01,-0.21,-0.64367,-0.07370,0.19807,-0.73550,0.060,0.0380
2026,4,7,13:01:45.628,74.784,31,0.6,2.5,46.0,-0.02,-0.02,-0.21,-0.64307,-0.07353,0.19807,-0.73603,0.055,0.0340
2026,4,7,13:01:45.630,74.786,33,0.5,2.6,46.0,-0.02,-0.03,-0.20,-0.64250,-0.07333,0.19810,-0.73657,0.055,0.0280
2026,4,7,13:01:45.632,74.788,35,0.0,2.5,45.8,0.02,-0.08,-0.18,-0.64193,-0.07313,0.19813,-0.73707,0.055,0.0280
2026,4,7,13:01:45.634,74.790,37,-1.0,1.9,46.2,0.02,-0.04,-0.18,-0.64133,-0.07293,0.19817,-0.73760,0.055,0.0280
2026,4,7,13:01:45.636,74.792,39,-1.7,1.2,46.0,-0.01,-0.01,-0.16,-0.64073,-0.07277,0.19823,-0.73810,0.056,0.0390
2026,4,7,13:01:45.638,74.794,41,-2.0,1.1,45.3,0.04,-0.02,-0.18,-0.64017,-0.07257,0.19833,-0.73860,0.055,0.0340
2026,4,7,13:01:45.640,74.796,43,-1.8,0.9,45.3,0.02,-0.04,-0.21,-0.63960,-0.07237,0.19840,-0.73910,0.055,0.0310
2026,4,7,13:01:45.642,74.798,45,-2.0,0.5,45.3,0.04,-0.05,-0.23,-0.63900,-0.07217,0.19847,-0.73960,0.056,0.0380
2026,4,7,13:01:45.644,74.800,47,-2.2,0.2,45.1,0.01,-0.07,-0.22,-0.63843,-0.07200,0.19853,-0.74010,0.055,0.0310
2026,4,7,13:01:45.646,74.802,49,-2.5,0.5,45.1,0.01,-0.02,-0.23,-0.63783,-0.07180,0.19863,-0.74060,0.056,0.0140
2026,4,7,13:01:45.648,74.804,51,-2.0,0.4,44.8,0.03,-0.02,-0.22,-0.63727,-0.07163,0.19870,-0.74110,0.056,0.0310
2026,4,7,13:01:45.650,74.806,53,-2.1,0.5,44.6,0.06,-0.01,-0.20,-0.63670,-0.07143,0.19880,-0.74157,0.055,0.0220
2026,4,7,13:01:45.652,74.808,55,-1.5,0.2,44.8,0.09,0.00,-0.22,-0.63613,-0.07127,0.19887,-0.74207,0.056,0.0340
2026,4,7,13:01:45.654,74.810,57,-1.7,-0.1,44.7,0.08,-0.01,-0.20,-0.63553,-0.07110,0.19893,-0.74257,0.055,0.0390
2026,4,7,13:01:45.656,74.812,59,-1.7,-0.5,45.3,0.11,0.00,-0.23,-0.63497,-0.07090,0.19903,-0.74307,0.055,0.0310
2026,4,7,13:01:45.658,74.814,61,-1.7,-0.8,45.3,0.07,-0.02,-0.22,-0.63437,-0.07077,0.19910,-0.74357,0.055,0.0470
2026,4,7,13:01:45.660,74.816,63,-1.5,-1.1,45.5,0.07,0.02,-0.22,-0.63377,-0.07060,0.19920,-0.74407,0.056,0.0390
2026,4,7,13:01:45.662,74.818,65,-1.3,-0.9,45.7,0.05,0.03,-0.21,-0.63317,-0.07043,0.19930,-0.74457,0.056,0.0310
2026,4,7,13:01:45.664,74.820,67,-1.0,-0.8,45.8,0.06,0.01,-0.21,-0.63257,-0.07027,0.19937,-0.74507,0.056,0.0330
2026,4,7,13:01:45.666,74.822,69,-0.8,-0.9,45.8,0.05,0.05,-0.22,-0.63197,-0.07010,0.19943,-0.74557,0.056,0.0360
2026,4,7,13:01:45.668,74.824,71,-1.1,-1.1,45.8,0.05,0.03,-0.22,-0.63137,-0.06997,0.19953,-0.74607,0.055,0.0340
