# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
16.6914264,617.3936312,-9.4753243,0.0166559,9.4799138,0.6089981,42.1576565,0.0368175,42.1576726,0.0500381,6.5646294,0.6087703,42.6000003,-77.1994849,9.8012814,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0282051,637304.8915472,0,11.8425383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001427,NaN,NaN,NaN,NaN,6.2696801,9.1941056,910.6763292,336.870528,0.4798745,0.3787707
17.1914264,612.6541924,-9.4824312,-0.0142139,9.4824337,0.0188543,38.8737934,0.0365066,38.8738106,0.0538068,6.5708231,0.0123875,42.6000003,-77.1995251,9.8012954,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.028126,637710.4503854,0,11.7828087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013969,NaN,NaN,NaN,NaN,6.5776079,9.2236734,911.1845551,336.8884461,0.5,0.378874
17.6914264,607.9144458,-9.4765551,0.0117523,9.4780513,0.3633912,35.633782,0.0361943,35.6338004,0.058197,6.3892225,0.3632011,42.6000003,-77.1995646,9.80131,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0281647,637661.5554569,0,11.8221228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001398,NaN,NaN,NaN,NaN,6.2208177,9.2544797,911.7140708,336.9071147,0.5,0.3789757
18.1914264,603.1758637,-9.4777732,-0.0024363,9.4777859,0.031195,32.4352833,0.0358836,32.4353032,0.0633871,6.4047724,0.0310997,42.6000003,-77.1996037,9.8013246,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0281267,637889.4303524,0,11.797099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013795,NaN,NaN,NaN,NaN,6.4202852,9.2852881,912.2436209,336.9257846,0.5,0.3791171
18.6914264,598.4383832,-9.4721488,0.0112488,9.4736284,0.3616139,29.278077,0.0355757,29.2780986,0.06962,6.2240529,0.3614389,42.6000003,-77.1996423,9.8013391,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0281476,637855.0691426,0,11.8214955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013812,NaN,NaN,NaN,NaN,6.0566244,9.3160889,912.7730409,336.9444499,0.5,0.3792219
19.1914264,593.7034627,-9.4675335,0.0092307,9.4701667,0.4776304,26.1063579,0.0352714,26.1063817,0.0774104,6.4628235,0.4775411,42.6000003,-77.199681,9.8013537,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0281438,637867.1921759,0,11.8251848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001363,NaN,NaN,NaN,NaN,6.6861335,9.3468825,913.3023378,336.9631108,0.5,0.3793234
19.6582397,589.2850347,-9.4626364,0.0104905,9.4672244,0.5936427,23.1540973,0.0349884,23.1541237,0.0865803,6.1857464,0.59355,42.6000003,-77.1997171,9.8013683,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0281463,637913.8927595,0,11.8341658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013861,NaN,NaN,NaN,NaN,5.891043,9.3776595,913.8313487,336.9817617,0.4668133,0.3794265
20.1582397,584.5520637,-9.4692477,-0.0132226,9.4692502,0.021437,20.0633332,0.0346863,20.0633632,0.099055,6.1773098,0.0168733,42.6000003,-77.1997549,9.8013819,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0280791,638278.8590874,0,11.7841598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013586,NaN,NaN,NaN,NaN,6.1704153,9.4063793,914.3249994,336.9991658,0.5,0.3795292
20.6582397,579.821187,-9.4542592,0.0299769,9.4598274,0.7033266,17.0625143,0.0343881,17.0625489,0.1154748,5.825966,0.7026875,42.6000003,-77.1997915,9.8013964,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0281687,637888.098302,0,11.8662862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013583,NaN,NaN,NaN,NaN,5.5014383,9.4371436,914.8537925,337.017809,0.5,0.3796338
20.9331216,577.2239451,-9.4428922,0.0413521,9.4739415,1.117006,15.4188905,0.0342266,15.4189285,0.1271841,6.1328002,1.1162403,42.6000003,-77.1998116,9.801411,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0282313,639084.3598787,0,11.9260398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013236,NaN,NaN,NaN,NaN,6.8991902,9.4678943,915.3823516,337.0364439,0.2748818,0.3797352
21.3467196,573.3280714,-9.3960478,0.1132607,9.4448131,1.7805558,12.7303913,0.0339865,12.7304367,0.1529632,6.8677431,1.7769499,42.6000003,-77.1998445,9.801419,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0284635,637253.2279151,0,12.1269145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013519,NaN,NaN,NaN,NaN,7.8262723,9.4847764,915.6725295,337.0466745,0.413598,0.3798428
21.8375596,568.7054984,-9.439307,-0.0881328,9.450406,0.9627802,9.2439367,0.0336926,9.2439981,0.2088327,7.33833,0.9587379,42.6000003,-77.1998871,9.801431,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0280121,637831.3337519,0,11.7508766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014215,NaN,NaN,NaN,NaN,7.7962134,9.5100995,916.1077975,337.0620203,0.49084,0.3799512
22.1217765,566.0222148,-9.4426341,-0.0117065,9.4569597,0.7666504,7.1892202,0.0335136,7.1892983,0.2670904,7.1204604,0.766561,42.6000003,-77.1999122,9.8014452,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0280887,638511.9206205,0,11.8218836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014738,NaN,NaN,NaN,NaN,6.6001263,9.5401463,916.6242563,337.0802286,0.2842169,0.3800565
22.6217765,561.3014691,-9.4403484,0.0045715,9.4485274,0.851019,3.7353658,0.0331881,3.7355133,0.5090495,6.6949571,0.8510067,42.6000003,-77.1999544,9.8014534,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0281172,638080.7216264,0,11.8498083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014512,NaN,NaN,NaN,NaN,6.3019025,9.5575876,916.9240473,337.0907981,0.5,0.3801578
23.1217765,556.5777274,-9.4546186,-0.0285404,9.4554556,0.2735445,0.4218937,0.0328608,0.4231716,4.4537113,6.5589313,0.2720516,42.6000003,-77.1999948,9.801468,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0280146,638791.7121591,0,11.7702641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014072,NaN,NaN,NaN,NaN,6.4331232,9.5882725,917.4514745,337.1093931,0.5,0.3802596
23.6217765,551.8548482,-9.4368984,0.0354404,9.444372,0.817377,-2.7554958,0.0325398,2.755688,179.3234218,6.1506271,0.8166084,42.6000003,-77.2000337,9.8014825,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0281408,638285.8040808,0,11.8834491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013947,NaN,NaN,NaN,NaN,5.7749791,9.6189768,917.9792364,337.1279999,0.5,0.3803614
23.984264,548.4331533,-9.4420708,-0.0142691,9.4481577,0.5620348,-5.0219341,0.032313,5.0220381,179.6313427,6.354292,0.5618537,42.6000003,-77.2000614,9.801497,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0280367,638784.4753123,0,11.8024998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013531,NaN,NaN,NaN,NaN,6.6933828,9.6496755,918.506902,337.1466033,0.3624875,0.3804613
24.484264,543.7110881,-9.4461898,-0.008238,9.4480228,0.3988776,-8.2489292,0.0320063,8.2489913,179.7776904,6.5536883,0.3987925,42.6000003,-77.2001008,9.8015075,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.028028,638951.211434,0,11.8000976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013734,NaN,NaN,NaN,NaN,6.7397874,9.6719165,918.8891923,337.1600814,0.5,0.3805647
24.984264,538.9876488,-9.4475677,-0.0027558,9.4476884,0.1008244,-11.5383717,0.0316994,11.5384152,179.8425918,6.6040817,0.1007868,42.6000003,-77.200141,9.8015221,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0280169,639171.181544,0,11.7975043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013935,NaN,NaN,NaN,NaN,6.6518332,9.7026099,919.4167669,337.1786816,0.5,0.3807253
25.484264,534.2649158,-9.4433641,0.0084072,9.4443258,0.2890238,-14.8765252,0.0313893,14.8765583,179.8791067,6.7485324,0.2889015,42.6000003,-77.2001818,9.8015366,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0280302,639186.155065,0,11.8154759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013986,NaN,NaN,NaN,NaN,6.8833081,9.7333123,919.9444951,337.1972872,0.5,0.3808902
25.984264,529.5432344,-9.4433617,0.0000048,9.4433727,0.0290598,-18.2544238,0.0310754,18.2544503,179.9024626,6.7630623,0.0290598,42.6000003,-77.200223,9.8015511,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.028004,639363.9505224,0,11.8002566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014129,NaN,NaN,NaN,NaN,6.777509,9.76401,920.4721443,337.2158901,0.5,0.3810167
26.484264,524.8222583,-9.4405428,0.0056378,9.4407938,0.1509145,-21.6171038,0.0307578,21.6171257,179.9184771,6.6876577,0.1508092,42.6000003,-77.2002641,9.8015657,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0280056,639431.4143858,0,11.8083762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014144,NaN,NaN,NaN,NaN,6.6188135,9.794701,920.999676,337.2344888,0.5,0.3811425
26.984264,520.1032595,-9.4354522,0.0101811,9.4370213,0.3703101,-25.0072039,0.0304391,25.0072225,179.9302588,6.8727428,0.3701701,42.6000003,-77.2003055,9.8015802,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0280125,639417.7310079,0,11.8209471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014065,NaN,NaN,NaN,NaN,7.044824,9.8253873,921.527129,337.2530847,0.5,0.3812669
27.484264,515.3858718,-9.4340989,0.0027067,9.4353281,0.3314421,-28.4021464,0.0301187,28.4021624,179.9392415,6.7070273,0.3314311,42.6000003,-77.200347,9.8015947,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0279917,639544.5870532,0,11.8101928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001425,NaN,NaN,NaN,NaN,6.5547313,9.8560608,922.054361,337.2716729,0.5,0.3814119
27.984264,510.6692881,-9.4322357,0.0037262,9.4333298,0.3087404,-31.7942498,0.0297972,31.7942638,179.9463031,6.8613862,0.3087179,42.6000003,-77.2003884,9.8016092,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0279842,639650.4852751,0,11.8106458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001408,NaN,NaN,NaN,NaN,7.0050531,9.8867238,922.5814131,337.2902546,0.5,0.3815382
28.484264,505.9532069,-9.4320891,0.0002933,9.4322616,0.125475,-35.2092585,0.0294753,35.2092709,179.9520351,6.7986489,0.1254747,42.6000003,-77.2004302,9.8016237,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0279655,639819.2199521,0,11.8015727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014236,NaN,NaN,NaN,NaN,6.7416091,9.9173816,923.1083753,337.3088333,0.5,0.3816686
28.984264,501.2377366,-9.4297923,0.0045936,9.4299918,0.1307697,-38.6249191,0.0291521,38.6249301,179.9567561,6.8639934,0.130689,42.6000003,-77.2004719,9.8016382,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0279638,639906.2364581,0,11.8068892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014171,NaN,NaN,NaN,NaN,6.9253349,9.9480362,923.6352814,337.3274099,0.5,0.3818005
29.4464456,496.8846799,-9.4072022,0.0488772,9.4189141,0.9514862,-41.6958407,0.0288532,41.6958507,179.9603517,6.4248145,0.95023,42.6000003,-77.2005094,9.8016527,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0280824,639395.0770063,0,11.9140918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014237,NaN,NaN,NaN,NaN,5.9552508,9.9786867,924.1621192,337.3459841,0.4621817,0.3819266
29.766203,493.8752831,-9.4158017,-0.0268939,9.4211685,0.4939291,-43.7754356,0.0286482,43.775445,179.9625036,6.5825177,0.4931964,42.6000003,-77.2005348,9.8016661,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0279201,639770.145072,0,11.7830288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013776,NaN,NaN,NaN,NaN,6.9004702,10.0069816,924.6484662,337.3631308,0.3197573,0.3820554
30.266203,489.1651843,-9.4245938,-0.0175842,9.4248205,0.1445371,-47.0487615,0.0283319,47.04877,179.9654975,6.5107859,0.1434635,42.6000003,-77.2005748,9.8016754,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.027912,640171.6494115,0,11.7804436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001394,NaN,NaN,NaN,NaN,6.4454172,10.0265427,924.9846923,337.3749849,0.5,0.3821815
30.766203,484.4548349,-9.4168037,0.0155802,9.4193183,0.4754103,-50.2447601,0.0280186,50.2447679,179.9680495,6.2732085,0.4751549,42.6000003,-77.2006139,9.8016899,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0279661,640037.9418494,0,11.8329302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013875,NaN,NaN,NaN,NaN,6.0555753,10.0571583,925.5109299,337.3935379,0.5,0.3823104
31.266203,479.7455971,-9.4201474,-0.0066873,9.4203496,0.131816,-53.3978201,0.0277106,53.3978273,179.9702666,6.3390316,0.1316462,42.6000002,-77.2006524,9.8017044,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0279115,640347.981566,0,11.7934713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013634,NaN,NaN,NaN,NaN,6.400752,10.0877756,926.0371956,337.412092,0.5,0.3824698
31.766203,475.0362982,-9.4170484,0.0061979,9.4175571,0.2147477,-56.5405036,0.0274072,56.5405102,179.9722267,6.2317024,0.2146582,42.6000002,-77.2006908,9.8017189,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0279239,640397.8953854,0,11.810714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013701,NaN,NaN,NaN,NaN,6.1338171,10.1183856,926.5633371,337.4306417,0.5,0.3825983
32.266203,470.328041,-9.4159802,0.0021363,9.4160341,0.0670433,-59.6647309,0.0271066,59.6647371,179.9739697,6.2652071,0.0670092,42.6000002,-77.2007289,9.8017334,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0279072,640533.9162219,0,11.8033377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013594,NaN,NaN,NaN,NaN,6.2970432,10.1489961,927.0894854,337.4491916,0.5,0.3827249
32.766203,465.620581,-9.4138598,0.0042409,9.413877,0.0371786,-62.8019514,0.0268083,62.8019571,179.9755421,6.283675,0.036936,42.6000002,-77.2007673,9.8017478,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0279021,640626.5542837,0,11.805689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013626,NaN,NaN,NaN,NaN,6.301647,10.1795997,927.6155174,337.4677374,0.5,0.3828518
33.266203,460.9165506,-9.4022616,0.0231963,9.4064474,0.610659,-66.0200662,0.0265106,66.0200715,179.9769927,6.5887842,0.6102183,42.6000002,-77.2008066,9.8017623,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.027948,640360.0022266,0,11.851309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013642,NaN,NaN,NaN,NaN,6.8693689,10.2101982,928.1414602,337.4862801,0.5,0.3829844
33.766203,456.2150995,-9.4035428,-0.0025623,9.4063872,0.5012241,-69.3771105,0.0262093,69.3771154,179.9783548,6.839393,0.5012176,42.6000002,-77.2008476,9.8017768,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0278947,640594.6711357,0,11.8128891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013936,NaN,NaN,NaN,NaN,7.0707013,10.2407744,928.6670199,337.5048093,0.5,0.3831141
34.2588152,451.5834216,-9.4010159,0.0051295,9.4040435,0.513776,-72.6839441,0.025904,72.6839487,179.9795802,6.5863132,0.5137504,42.6000002,-77.200888,9.8017913,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0278985,640673.5293893,0,11.8227771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014191,NaN,NaN,NaN,NaN,6.3477052,10.2713339,929.1922914,337.5233283,0.4926122,0.3832451
34.7588152,446.8885122,-9.3786215,0.0447888,9.3903974,1.0367539,-75.8476275,0.0255905,75.8476318,179.9806688,6.0684202,1.035786,42.6000002,-77.2009267,9.8018055,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0280048,639978.3418978,0,11.9197374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013932,NaN,NaN,NaN,NaN,5.5982912,10.3014398,929.7097675,337.5415725,0.5,0.3833738
35.2588152,442.1940023,-9.3994183,-0.0415935,9.4015649,0.4398817,-78.8270987,0.0252844,78.8271028,179.9816219,5.8494648,0.4379108,42.6000002,-77.2009631,9.80182,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0278114,640977.3034551,0,11.7622968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013405,NaN,NaN,NaN,NaN,5.6485702,10.3319567,930.2343081,337.5600657,0.5,0.3835096
35.7588152,437.4953666,-9.3951245,0.0085875,9.3977975,0.491366,-81.6904197,0.0249908,81.6904236,179.982472,5.6038193,0.4912909,42.6000002,-77.200998,9.8018344,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0278784,640958.0997451,0,11.8257339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013213,NaN,NaN,NaN,NaN,5.3796929,10.362471,930.7588042,337.5785574,0.5,0.3836332
36.2588152,432.7969491,-9.3985455,-0.0068419,9.3988405,0.1601763,-84.5123332,0.024709,84.5123368,179.9832484,5.6838344,0.1600301,42.6000002,-77.2010325,9.8018489,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0278332,641267.0137344,0,11.7940579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012981,NaN,NaN,NaN,NaN,5.758293,10.3930121,931.2837611,337.5970653,0.5,0.3837668
36.7588152,428.0981432,-9.396678,0.003735,9.3967431,0.0784797,-87.3444515,0.0244348,87.3444549,179.9839714,5.644639,0.0783907,42.6000002,-77.2010671,9.8018633,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0278389,641361.531008,0,11.8055733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013058,NaN,NaN,NaN,NaN,5.6096602,10.4235518,931.8086937,337.6155724,0.5,0.3838928
37.1404718,424.5176455,-9.3662531,0.0797181,9.3924445,1.232064,-89.5883092,0.0242281,89.5883124,179.984505,6.113879,1.2294823,42.6000002,-77.2010945,9.8018778,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0280459,641305.552062,0,11.9886041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001302,NaN,NaN,NaN,NaN,6.8148182,10.4540941,932.3336697,337.634081,0.3816565,0.3840363
37.6404718,419.8314292,-9.3786118,-0.0247174,9.3855014,0.783268,-92.7431084,0.0239536,92.7431115,179.9852017,6.5053179,0.7828779,42.6000002,-77.2011331,9.8018888,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0278287,641012.1965668,0,11.8087003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013439,NaN,NaN,NaN,NaN,6.8648674,10.4773673,932.7337022,337.6481846,0.5,0.384171
38.0961538,415.5556064,-9.3880806,-0.0207794,9.3893973,0.3150573,-95.6748262,0.0236926,95.6748292,179.9858115,6.3620646,0.3143713,42.6000002,-77.2011689,9.8019032,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.027789,641514.8093318,0,11.7816748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013834,NaN,NaN,NaN,NaN,6.2048275,10.5078277,933.2572716,337.6666436,0.4556821,0.3842983
38.5961538,410.8614814,-9.3884193,-0.0006773,9.3887176,0.1613304,-98.8760247,0.0233975,98.8760274,179.9864418,6.4427291,0.161329,42.6000002,-77.201208,9.8019164,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0278052,641684.0779266,0,11.8014881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013699,NaN,NaN,NaN,NaN,6.5175691,10.5356206,933.7349896,337.6834861,0.5,0.3844243
39.0961538,406.1676632,-9.3868538,0.003131,9.386854,0.0070835,-102.0965949,0.0230985,102.0965976,179.9870373,6.4395521,0.006354,42.6000002,-77.2012474,9.8019308,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0278009,641793.3742272,0,11.8044634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013779,NaN,NaN,NaN,NaN,6.4376098,10.5661324,934.2594426,337.7019762,0.5,0.3845566
39.5961538,401.4748928,-9.3842278,0.0052521,9.3844341,0.1383127,-105.2990944,0.0227966,105.2990968,179.9875958,6.3704457,0.1382129,42.6000002,-77.2012865,9.8019452,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0277975,641864.404792,0,11.8081889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013775,NaN,NaN,NaN,NaN,6.3082183,10.5966422,934.7838614,337.7204652,0.5,0.3846956
40.0961538,396.7843977,-9.3777527,0.0129501,9.3798838,0.4363593,-108.5388381,0.0224945,108.5388404,179.9881256,6.5885292,0.4361671,42.6000002,-77.2013261,9.8019597,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.027813,641789.3977768,0,11.8280455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013704,NaN,NaN,NaN,NaN,6.7884659,10.6271452,935.308163,337.73895,0.5,0.3848283
40.5961538,392.0949547,-9.3800191,-0.0045328,9.3803119,0.1600543,-111.8531014,0.0221903,111.8531036,179.9886332,6.6685243,0.1599901,42.6000002,-77.2013666,9.8019741,NaN,NaN,NaN,NaN,1204,82,NaN,NaN,NaN,NaN,NaN,0.0277685,642054.697109,0,11.7968605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013917,NaN,NaN,NaN,NaN,6.7426406,10.6576334,935.8322105,337.7574258,0.5,0.3849545
