,timestamp,packed,latfrac,lonfrac,ox,oy,oz,flight_state,o2,o3,voltage,current,temp,flip_status,time,sec,sats,gps_speed,gps_alt
343,344.9981,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,14,227,8.18,0,32,255,19:20:43,69643,4,3,2716
344,345.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,80,115,8.19,0,32,255,19:20:43,69643,4,3,2716
345,346.9979,3057947446732477936,0,0,-0.06299212598425197,0.9921259842519685,0.0,Flight,250,238,8.18,0,32,255,19:20:43,69643,4,3,2716
346,347.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,187,180,8.18,0,32,255,19:20:43,69643,4,3,2716
347,348.9981,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,74,112,8.18,0,32,255,19:20:43,69643,4,3,2716
348,349.9979,3057947446732477936,0,0,-0.07874015748031496,0.9921259842519685,0.0,Flight,148,120,8.18,0,32,255,19:20:43,69643,4,3,2716
349,350.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,54,246,8.19,0,32,255,19:20:43,69643,4,3,2716
350,351.998,3057947446732477936,0,0,-0.07874015748031496,0.9921259842519685,0.0,Flight,90,254,8.18,0,32,255,19:20:43,69643,4,3,2716
351,352.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,4,132,8.19,0,32,255,19:20:43,69643,4,3,2716
352,353.9984,3057947446732477936,0,0,-0.07874015748031496,0.9921259842519685,0.007874015748031496,Flight,175,8,8.18,0,32,255,19:20:43,69643,4,3,2716
353,354.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,133,214,8.18,0,32,255,19:20:43,69643,4,3,2716
354,355.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,122,32,8.18,0,32,255,19:20:43,69643,4,3,2716
355,356.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,146,55,8.18,0,32,255,19:20:43,69643,4,3,2716
356,357.998,3057947446732477936,0,0,-0.07874015748031496,0.9921259842519685,0.007874015748031496,Flight,114,165,8.18,0,32,255,19:20:43,69643,4,3,2716
357,358.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,216,8.19,0,32,255,19:20:43,69643,4,3,2716
358,359.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,10,161,8.18,0,32,255,19:20:43,69643,4,3,2716
359,360.9983,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,14,227,8.19,0,32,255,19:20:43,69643,4,3,2716
360,361.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,80,115,8.18,0,32,255,19:20:43,69643,4,3,2716
361,362.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,250,238,8.18,0,32,255,19:20:43,69643,4,3,2716
362,363.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,187,180,8.18,0,32,255,19:20:43,69643,4,3,2716
363,364.9981,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,74,112,8.18,0,32,255,19:20:43,69643,4,3,2716
364,365.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,148,120,8.19,0,32,255,19:20:43,69643,4,3,2716
365,366.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,54,246,8.19,0,32,255,19:20:43,69643,4,3,2716
366,367.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,254,8.19,0,33,255,19:20:43,69643,4,3,2716
367,368.998,3057947446732477936,0,0,-0.07874015748031496,0.9921259842519685,0.0,Flight,4,132,8.18,0,33,255,19:20:43,69643,4,3,2716
368,369.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,175,8,8.19,0,33,255,19:20:43,69643,4,3,2716
369,370.9984,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,133,214,8.18,0,33,255,19:20:43,69643,4,3,2716
370,371.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,122,32,8.19,0,33,255,19:20:43,69643,4,3,2716
371,372.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,146,55,8.19,0,33,255,19:20:43,69643,4,3,2716
372,373.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,114,165,8.19,0,33,255,19:20:43,69643,4,3,2716
373,374.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,216,8.18,0,33,255,19:20:43,69643,4,3,2716
374,375.9979,3057947446732477936,0,0,-0.07874015748031496,0.9921259842519685,0.0,Flight,10,161,8.19,0,33,255,19:20:43,69643,4,3,2716
375,376.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,14,227,8.18,0,33,255,19:20:43,69643,4,3,2716
376,377.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,80,115,8.19,0,33,255,19:20:43,69643,4,3,2716
377,378.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,250,238,8.18,0,33,255,19:20:43,69643,4,3,2716
378,379.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,187,180,8.19,0,33,255,19:20:43,69643,4,3,2716
379,380.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,74,112,8.18,0,33,255,19:20:43,69643,4,3,2716
380,381.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,148,120,8.19,0,33,255,19:20:43,69643,4,3,2716
381,382.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,54,246,8.18,0,33,255,19:20:43,69643,4,3,2716
382,383.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,90,254,8.18,0,33,255,19:20:43,69643,4,3,2716
383,384.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,4,132,8.19,0,33,255,19:20:43,69643,4,3,2716
384,385.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,175,8,8.18,0,33,255,19:20:43,69643,4,3,2716
385,386.998,3057947446732477936,0,0,-0.07874015748031496,0.9921259842519685,0.0,Flight,133,214,8.18,0,33,255,19:20:43,69643,4,3,2716
386,387.9979,3057947446732477936,0,0,-0.07874015748031496,0.9921259842519685,0.0,Flight,122,32,8.18,0,33,255,19:20:43,69643,4,3,2716
387,388.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,146,55,8.19,0,33,255,19:20:43,69643,4,3,2716
388,389.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,114,165,8.18,0,33,255,19:20:43,69643,4,3,2716
389,390.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,216,8.18,0,33,255,19:20:43,69643,4,3,2716
390,391.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,10,161,8.18,0,33,255,19:20:43,69643,4,3,2716
391,392.9981,3057947446732477936,0,0,-0.07874015748031496,0.9921259842519685,0.0,Flight,14,227,8.18,0,33,255,19:20:43,69643,4,3,2716
392,393.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,80,115,8.19,0,33,255,19:20:43,69643,4,3,2716
393,394.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,250,238,8.18,0,33,255,19:20:43,69643,4,3,2716
394,395.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,187,180,8.18,0,33,255,19:20:43,69643,4,3,2716
395,396.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,74,112,8.18,0,33,255,19:20:43,69643,4,3,2716
396,397.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.007874015748031496,Flight,148,120,8.19,0,33,255,19:20:43,69643,4,3,2716
397,398.9979,3057947446732477936,0,0,-0.07874015748031496,0.9921259842519685,0.0,Flight,54,246,8.19,0,33,255,19:20:43,69643,4,3,2716
398,399.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,254,8.18,0,33,255,19:20:43,69643,4,3,2716
399,400.9979,3057947446732477936,0,0,-0.07874015748031496,0.9921259842519685,0.0,Flight,4,132,8.18,0,33,255,19:20:43,69643,4,3,2716
400,401.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,175,8,8.18,0,33,255,19:20:43,69643,4,3,2716
401,402.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,133,214,8.19,0,33,255,19:20:43,69643,4,3,2716
402,403.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,122,32,8.18,0,33,255,19:20:43,69643,4,3,2716
403,404.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,146,55,8.18,0,33,255,19:20:43,69643,4,3,2716
404,405.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,114,165,8.19,0,33,255,19:20:43,69643,4,3,2716
405,406.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,216,8.18,0,33,255,19:20:43,69643,4,3,2716
406,407.9979,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,10,161,8.19,0,33,255,19:20:43,69643,4,3,2716
407,408.998,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,14,227,8.17,0,33,255,19:20:43,69643,4,3,2716
408,409.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,80,115,8.18,0,33,255,19:20:43,69643,4,3,2716
409,410.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,250,238,8.18,0,33,255,19:20:43,69643,4,3,2716
410,411.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,187,180,8.18,0,33,255,19:20:43,69643,4,3,2716
411,412.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,74,112,8.18,0,33,255,19:20:43,69643,4,3,2716
412,413.9978,3057947446732477936,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,148,120,8.18,0,33,255,19:20:43,69643,4,3,2716
413,414.6815,3093972984408571152,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,54,246,8.18,0,33,255,19:24:21,69861,6,0,2748
414,415.7082,3195303976561280224,0,0,-0.07086614173228346,0.9921259842519685,0.0,Flight,90,254,8.18,0,33,255,19:24:22,69862,8,0,2838
415,416.7101,3230206873673403568,0,0,-0.07086614173228346,0.9921259842519685,-0.007874015748031496,InitialRoll,4,132,6.75,0,0,32,19:24:23,69863,8,0,2869
416,417.7368,3233584573393933440,0,0,-0.07086614173228346,0.9921259842519685,-0.007874015748031496,InitialRoll,175,8,6.75,0,0,32,19:24:24,69864,8,0,2872
417,418.7303,3234710473032342608,0,0,-0.07086614173228346,0.9921259842519685,-0.007874015748031496,InitialRoll,133,214,6.75,0,0,32,19:24:25,69865,7,0,2873
418,419.7544,3239214073196586016,0,0,-0.07086614173228346,0.9921259842519685,-0.007874015748031496,InitialRoll,122,32,6.75,0,0,32,19:24:26,69866,9,0,2877
419,420.7556,3240339973103430640,0,0,-0.07086614173228346,0.9921259842519685,-0.007874015748031496,InitialRoll,146,55,6.75,0,0,32,19:24:27,69867,9,0,2878
420,421.7746,3241465873010275264,0,0,-0.07086614173228346,0.9921259842519685,-0.007874015748031496,InitialRoll,114,165,6.75,0,0,32,19:24:28,69868,9,0,2879
421,422.7827,3242591773185555344,0,0,-0.07086614173228346,0.9921259842519685,-0.007874015748031496,InitialRoll,90,216,6.75,0,0,32,19:24:29,69869,10,0,2880
422,423.8023,3244843572999242592,0,0,-0.9921259842519685,-0.007874015748031496,0.0,InitialRoll,10,161,6.75,0,0,64,19:24:30,69870,10,0,2882
423,424.8048,3245969473442958128,0,0,-0.9921259842519685,-0.007874015748031496,0.0,InitialRoll,14,227,6.75,0,0,64,19:24:31,69871,12,0,2883
424,425.8337,3248221273256645376,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,80,115,8.21,0,33,255,19:24:32,69872,12,0,2885
425,426.8247,3250473073070332624,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,250,238,8.21,0,33,255,19:24:33,69873,12,0,2887
426,427.8381,3250473073070334624,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,187,180,8.21,0,33,255,19:24:34,69874,12,0,2887
427,428.8524,3251598972977179248,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,74,112,8.21,0,33,255,19:24:35,69875,12,0,2888
428,429.8577,3251598972977181248,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,148,120,8.21,0,33,255,19:24:36,69876,12,0,2888
429,430.8732,3252724872884025872,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,54,246,8.21,0,33,255,19:24:37,69877,12,0,2889
430,431.8857,3252724872884027872,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,90,254,8.21,0,33,255,19:24:38,69878,12,0,2889
431,432.8947,3252724872884029872,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,4,132,8.21,0,33,255,19:24:39,69879,12,0,2889
432,433.9097,3254976672697717120,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,175,8,8.21,0,33,255,19:24:40,69880,12,0,2891
433,434.9145,3256102572604561744,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,133,214,8.21,0,33,255,19:24:41,69881,12,0,2892
434,435.9328,3256102572604563744,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,122,32,8.21,0,33,255,19:24:42,69882,12,0,2892
435,436.9461,3256102572604565744,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,146,55,8.21,0,33,255,19:24:43,69883,12,0,2892
436,437.9552,3257228472511410368,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,114,165,8.21,0,33,255,19:24:44,69884,12,0,2893
437,438.9711,3258354372418254992,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,90,216,8.21,0,33,255,19:24:45,69885,12,0,2894
438,439.9816,3259480272325099616,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,10,161,8.21,0,33,255,19:24:46,69886,12,0,2895
439,440.9877,3260606172231944240,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,14,227,8.21,0,33,255,19:24:47,69887,12,0,2896
440,440.9877,3260606172231944240,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,80,115,8.21,0,33,255,19:24:47,69887,12,0,2896
441,442.007,3262857972045631488,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,250,238,8.21,0,33,255,19:24:48,69888,12,0,2898
442,443.0091,3263983871952476112,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,187,180,8.21,0,33,255,19:24:49,69889,12,0,2899
443,444.0271,3262857972045635488,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,74,112,8.21,0,33,255,19:24:50,69890,12,0,2898
444,445.0389,3262857972045637488,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,148,120,8.21,0,33,255,19:24:51,69891,12,0,2898
445,446.0469,3262857972045639488,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,54,246,8.21,0,33,255,19:24:52,69892,12,0,2898
446,447.061,3263983871952484112,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,90,254,8.21,0,33,255,19:24:53,69893,12,0,2899
447,448.0686,3265109771859328736,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,4,132,8.21,0,33,255,19:24:54,69894,12,0,2900
448,449.0834,3265109771859330736,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,175,8,8.21,0,33,255,19:24:55,69895,12,0,2900
449,450.0985,3266235671766175360,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,133,214,8.21,0,33,255,19:24:56,69896,12,0,2901
450,451.1063,3267361571673019984,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,122,32,8.21,0,33,255,19:24:57,69897,12,0,2902
451,452.1267,3267361571673021984,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,146,55,8.21,0,33,255,19:24:58,69898,12,0,2902
452,453.1313,3268487471579866608,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,114,165,8.21,0,33,255,19:24:59,69899,12,0,2903
453,454.1387,3268487471579868608,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,90,216,8.21,0,33,255,19:25:00,69900,12,0,2903
454,455.1573,3268487471579870608,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,10,161,8.21,0,35,255,19:25:01,69901,12,0,2903
455,456.1716,3269613371486715232,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,14,227,8.21,0,35,255,19:25:02,69902,12,0,2904
456,457.1844,3269613371486717232,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,80,115,8.21,0,35,255,19:25:03,69903,12,0,2904
457,458.193,3269613371486719232,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,250,238,8.21,0,35,255,19:25:04,69904,12,0,2904
458,459.2004,3269613371486721232,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,187,180,8.21,0,35,255,19:25:05,69905,12,0,2904
459,460.2156,3270739271393565856,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,74,112,8.21,0,35,255,19:25:06,69906,12,0,2905
460,461.2308,3270739271393567856,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,148,120,8.21,0,35,255,19:25:07,69907,12,0,2905
461,462.2424,3270739271393569856,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,54,246,8.21,0,35,255,19:25:08,69908,12,0,2905
462,463.2532,3270739271393571856,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,90,254,8.21,0,35,255,19:25:09,69909,12,0,2905
463,464.2824,3271865171300416480,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,4,132,8.21,0,35,255,19:25:10,69910,12,0,2906
464,465.2831,3271865171300418480,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,175,8,8.21,0,35,255,19:25:11,69911,12,0,2906
465,466.2962,3271865171300420480,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,133,214,8.21,0,35,255,19:25:12,69912,12,0,2906
466,467.305,3271865171300422480,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,122,32,8.21,0,35,255,19:25:13,69913,12,0,2906
467,468.319,3271865171300424480,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,146,55,8.21,0,35,255,19:25:14,69914,12,0,2906
468,469.3269,3271865171300426480,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,114,165,8.21,0,35,255,19:25:15,69915,12,0,2906
469,470.3465,3272991071207271104,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,90,216,8.21,0,35,255,19:25:16,69916,12,0,2907
470,471.354,3272991071207273104,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,10,161,8.21,0,35,255,19:25:17,69917,12,0,2907
471,472.3715,3272991071207275104,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,14,227,8.21,0,35,255,19:25:18,69918,12,0,2907
472,473.3843,3272991071207277104,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,80,115,8.21,0,35,255,19:25:19,69919,12,0,2907
473,474.3924,3272991071207279104,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,250,238,8.21,0,35,255,19:25:20,69920,12,0,2907
474,475.4044,3272991071207281104,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,187,180,8.21,0,35,255,19:25:21,69921,12,0,2907
475,476.4201,3272991071207283104,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,74,112,8.21,0,35,255,19:25:22,69922,12,0,2907
476,477.4325,3272991071207285104,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,148,120,8.21,0,35,255,19:25:23,69923,12,0,2907
477,478.4394,3272991071207287104,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,54,246,8.21,0,35,255,19:25:24,69924,12,0,2907
478,479.4679,3274116971114131728,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,90,254,8.21,0,35,255,19:25:25,69925,12,0,2908
479,480.4649,3274116971114133728,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,4,132,8.21,0,35,255,19:25:26,69926,12,0,2908
480,481.4859,3274116971114135728,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,175,8,8.21,0,35,255,19:25:27,69927,12,0,2908
481,482.4992,3274116971114137728,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,133,214,8.21,0,35,255,19:25:28,69928,12,0,2908
482,483.5072,3272991071207297104,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,122,32,8.21,0,35,255,19:25:29,69929,12,0,2907
483,484.5354,3271865171300456480,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,146,55,8.21,0,35,255,19:25:30,69930,12,0,2906
484,485.5334,3270739271393615856,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,114,165,8.21,0,36,255,19:25:31,69931,12,0,2905
485,486.5495,3270739271393617856,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,90,216,8.21,0,36,255,19:25:32,69932,12,0,2905
486,487.5594,3269613371486777232,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,10,161,8.21,0,36,255,19:25:33,69933,12,0,2904
487,488.5671,3269613371486779232,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,14,227,8.21,0,36,255,19:25:34,69934,12,0,2904
488,489.596,3268487471579938608,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,80,115,8.21,0,36,255,19:25:35,69935,12,0,2903
489,490.5916,3268487471579940608,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,250,238,8.21,0,36,255,19:25:36,69936,12,0,2903
490,491.6069,3268487471579942608,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,187,180,8.21,0,36,255,19:25:37,69937,12,0,2903
491,492.6146,3268487471579944608,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,74,112,8.21,0,36,255,19:25:38,69938,12,0,2903
492,493.6321,3267361571673103984,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,148,120,8.21,0,36,255,19:25:39,69939,12,0,2902
493,494.6609,3267361571673105984,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,54,246,8.21,0,36,255,19:25:40,69940,12,0,2902
494,495.6573,3267361571673107984,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,90,254,8.21,0,36,255,19:25:41,69941,12,0,2902
495,496.6661,3267361571673109984,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,4,132,8.21,0,36,255,19:25:42,69942,12,0,2902
496,497.6817,3267361571673111984,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,175,8,8.21,0,36,255,19:25:43,69943,12,0,2902
497,498.6902,3267361571673113984,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,133,214,8.21,0,36,255,19:25:44,69944,12,0,2902
498,499.6984,3267361571673115984,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,122,32,8.21,0,36,255,19:25:45,69945,12,0,2902
499,500.717,3267361571673117984,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,146,55,8.21,0,36,255,19:25:46,69946,12,0,2902
500,501.7251,3267361571673119984,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,114,165,8.21,0,36,255,19:25:47,69947,12,0,2902
501,502.7407,3267361571673121984,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,90,216,8.21,0,36,255,19:25:48,69948,12,0,2902
502,503.7494,3266235671766281360,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,10,161,8.21,0,36,255,19:25:49,69949,12,0,2901
503,504.7573,3266235671766283360,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,14,227,8.21,0,36,255,19:25:50,69950,12,0,2901
504,505.7785,3266235671766285360,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,80,115,8.21,0,36,255,19:25:51,69951,12,0,2901
505,506.7937,3266235671766287360,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,250,238,8.21,0,36,255,19:25:52,69952,12,0,2901
506,507.8027,3266235671766289360,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,187,180,8.21,0,36,255,19:25:53,69953,12,0,2901
507,508.8201,3266235671766291360,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,74,112,8.21,0,36,255,19:25:54,69954,12,0,2901
508,509.8276,3266235671766293360,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,148,120,8.21,0,36,255,19:25:55,69955,12,0,2901
509,510.8392,3266235671766295360,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,54,246,8.21,0,36,255,19:25:56,69956,12,0,2901
510,511.854,3266235671766297360,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,90,254,8.21,0,36,255,19:25:57,69957,12,0,2901
511,512.8679,3266235671766299360,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,4,132,8.21,0,36,255,19:25:58,69958,12,0,2901
512,513.8743,3266235671766301360,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,175,8,8.21,0,36,255,19:25:59,69959,12,0,2901
513,514.8812,3266235671766303360,0,0,-0.007874015748031496,-0.9921259842519685,0.0,InitialPump,133,214,8.21,0,36,255,19:26:00,69960,12,0,2901
514,515.9044,3266235671766305360,0,0,-0.015748031496062992,-0.9921259842519685,0.0,InitialPump,122,32,8.21,0,37,255,19:26:01,69961,12,0,2901
515,516.9152,3266235671766307360,0,0,-0.015748031496062992,-0.9921259842519685,0.0,InitialPump,146,55,8.21,0,37,255,19:26:02,69962,12,0,2901
516,517.9282,3266235671766309360,0,0,-0.015748031496062992,-0.9921259842519685,0.0,InitialPump,114,165,8.21,0,37,255,19:26:03,69963,12,0,2901
517,518.9461,3266235671766311360,0,0,-0.015748031496062992,-0.9921259842519685,0.0,InitialPump,90,216,8.21,0,37,255,19:26:04,69964,12,0,2901
518,519.9538,3266235671766313360,0,0,-0.015748031496062992,-0.9921259842519685,0.0,InitialPump,10,161,8.21,0,37,255,19:26:05,69965,12,0,2901
519,520.9633,3266235671766315360,0,0,-0.015748031496062992,-0.9921259842519685,0.0,InitialPump,14,227,8.21,0,37,255,19:26:06,69966,12,0,2901
520,521.9766,3266235671766317360,0,0,-0.015748031496062992,-0.9921259842519685,0.0,InitialPump,80,115,8.21,0,37,255,19:26:07,69967,12,0,2901
