Timestamp,Pressure1,Temperature1,Pressure2,Temperature2,AdxlX,AdxlY,AdxlZ,LsmAX,LsmAY,LsmAZ,LsmGX,LsmGY,LsmGZ,MagX,MagY,MagZ,Temp,Status,Boot
8.547,90.00001525878906,21.00006866455078,90.04876708984375,22.205947875976562,7.020700931549072,0.0,-9.020486831665039,0.14835500717163086,0.4498499929904938,0.37327998876571655,-0.037262000143527985,1.2611310482025146,0.01130099967122078,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.557,90.00001525878906,21.00006866455078,90.04463195800781,22.205947875976562,7.020700931549072,0.0,-9.020486831665039,0.10528399795293808,0.5168489813804626,0.3014949858188629,-0.03306199982762337,1.256166934967041,0.0056500001810491085,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.568,90.00001525878906,21.00006866455078,90.04969024658203,22.210433959960938,7.020700931549072,0.021772999316453934,-9.020486831665039,0.12921200692653656,0.5503489971160889,0.22013899683952332,-0.02916800044476986,1.2502880096435547,-0.0002280000044265762,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.577,90.00001525878906,21.00006866455078,90.04234313964844,22.21490478515625,7.020700931549072,0.021772999316453934,-8.976724624633789,0.11006899923086166,0.45463600754737854,0.3828510046005249,-0.02054000087082386,1.2361609935760498,-0.012903999537229538,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.587,90.00000762939453,21.00006866455078,90.0322265625,22.205947875976562,7.020700931549072,0.021772999316453934,-7.9769392013549805,0.08614099770784378,0.4498499929904938,0.2967100143432617,-0.017714999616146088,1.231961965560913,-0.021074000746011734,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.598,90.00001525878906,21.00006866455078,90.03820037841797,22.21490478515625,7.9769392013549805,0.0,-9.020486831665039,0.004784999880939722,0.4594210088253021,0.2632099986076355,-0.013973000459372997,1.2270749807357788,-0.028023000806570053,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.608,90.00001525878906,21.00006866455078,90.03820037841797,22.21490478515625,7.020700931549072,0.021772999316453934,-9.020486831665039,0.07178399711847305,0.4498499929904938,0.2440669983625412,-0.00901000015437603,1.2228749990463257,-0.03222300112247467,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.618,90.00000762939453,21.00006866455078,90.02900695800781,22.210433959960938,6.998927116394043,0.0,-9.020486831665039,-0.03828499838709831,0.4642069935798645,0.2440669983625412,-0.0061079999431967735,1.2170720100402832,-0.04092700034379959,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.628,90.00000762939453,21.00006866455078,90.0248794555664,22.210433959960938,6.998927116394043,0.021772999316453934,-9.020486831665039,0.06699900329113007,0.401993989944458,0.37806499004364014,-0.0035880000796169043,1.212947964668274,-0.04596700146794319,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.638,90.00000762939453,21.00006866455078,90.01660919189453,22.210433959960938,7.020700931549072,0.0,-9.020486831665039,0.043069999665021896,0.41635099053382874,0.27278101444244385,0.0016029999824240804,1.2109630107879639,-0.04833399876952171,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.648,90.00000762939453,21.00006866455078,90.0188980102539,22.20147705078125,6.998927116394043,0.021772999316453934,-7.99871301651001,0.03828499838709831,0.4259220063686371,0.282353013753891,0.006413999944925308,1.205083966255188,-0.05444300174713135,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.658,90.00000762939453,21.00006866455078,90.01660919189453,22.210433959960938,6.998927116394043,0.021772999316453934,-9.020486831665039,0.10049799829721451,0.35413700342178345,0.3014949858188629,0.011377000249922276,1.1989749670028687,-0.05520600080490112,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.668,90.00000762939453,21.00006866455078,90.01982116699219,22.205947875976562,6.998927116394043,0.0,-9.020486831665039,0.023927999660372734,0.4642069935798645,0.41156500577926636,0.016721999272704124,1.1919499635696411,-0.056963000446558,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.678,90.00000762939453,21.00006866455078,90.01753234863281,22.21490478515625,6.998927116394043,0.021772999316453934,-7.99871301651001,-0.004784999880939722,0.39720800518989563,0.1818539947271347,0.02260199934244156,1.1851539611816406,-0.05955899879336357,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.688,90.00000762939453,21.00006866455078,90.00740814208984,22.205947875976562,7.9769392013549805,0.0,-7.99871301651001,0.019142000004649162,0.3397800028324127,0.29192399978637695,0.02489200048148632,1.1811070442199707,-0.058260999619960785,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.698,90.00000762939453,21.00006866455078,90.00926208496094,22.21490478515625,6.998927116394043,0.0,-9.020486831665039,0.03349899873137474,0.4594210088253021,0.3062810003757477,0.027641000226140022,1.1766020059585571,-0.05917700007557869,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.708,90.00000762939453,21.00006866455078,90.02165985107422,22.21490478515625,6.998927116394043,0.0,-9.020486831665039,0.062212999910116196,0.39242199063301086,0.282353013753891,0.031153999269008636,1.1730129718780518,-0.05940600112080574,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.718,90.00000762939453,21.00006866455078,90.0248794555664,22.210433959960938,6.998927116394043,0.021772999316453934,-7.99871301651001,0.043069999665021896,0.3589229881763458,0.26799601316452026,0.035353001207113266,1.1702640056610107,-0.05887199938297272,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.728,90.00000762939453,21.00006866455078,90.00833892822266,22.210433959960938,7.020700931549072,0.021772999316453934,-9.020486831665039,0.07178399711847305,0.4402790069580078,0.2440669983625412,0.0391709990799427,1.1664459705352783,-0.05933000147342682,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.738,90.00000762939453,21.00006866455078,90.01567840576172,22.205947875976562,7.020700931549072,0.0,-9.020486831665039,0.057427000254392624,0.3206380009651184,0.325423002243042,0.04085100069642067,1.164842963218689,-0.058719001710414886,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.748,90.00000762939453,21.00006866455078,90.00926208496094,22.21490478515625,6.998927116394043,0.0,-9.020486831665039,0.03828499838709831,0.43070799112319946,0.3206380009651184,0.04306500032544136,1.160109043121338,-0.05688599869608879,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.758,90.00000762939453,21.00006866455078,90.00833892822266,22.210433959960938,7.9769392013549805,0.021772999316453934,-9.020486831665039,0.03828499838709831,0.39720800518989563,0.27278101444244385,0.04512700065970421,1.1564429998397827,-0.05627499893307686,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.768,90.00000762939453,21.00006866455078,89.9917984008789,22.210433959960938,7.9769392013549805,0.0,-9.020486831665039,-0.009571000002324581,0.39720800518989563,0.12921200692653656,0.04466899856925011,1.1541529893875122,-0.05543600022792816,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.778,90.00000762939453,21.00006866455078,90.00740814208984,22.205947875976562,7.020700931549072,0.021772999316453934,-9.020486831665039,-0.01435600034892559,0.31106600165367126,0.2249249964952469,0.046730998903512955,1.1530070304870605,-0.05459500104188919,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.788,90.00000762939453,21.00006866455078,90.00099182128906,22.21490478515625,7.020700931549072,0.0,-7.99871301651001,0.004784999880939722,0.27278101444244385,0.2632099986076355,0.05054900050163269,1.152472972869873,-0.05619899928569794,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.798,90.00000762939453,21.00006866455078,90.00926208496094,22.21490478515625,7.020700931549072,0.0,-9.020486831665039,0.062212999910116196,0.4594210088253021,0.2871379852294922,0.05169399827718735,1.1531599760055542,-0.056352000683546066,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.808,90.00000762939453,21.00006866455078,89.98259735107422,22.205947875976562,5.9771528244018555,0.0,-7.99871301651001,0.06699900329113007,0.2775669991970062,0.2440669983625412,0.05245700106024742,1.1596499681472778,-0.0542140007019043,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.818,90.00000762939453,21.00006866455078,89.9908676147461,22.205947875976562,7.020700931549072,0.0,-7.99871301651001,0.06699900329113007,0.3445659875869751,0.22970999777317047,0.05490100011229515,1.1555269956588745,-0.05169399827718735,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.828,90.00000762939453,21.00006866455078,89.9917984008789,22.210433959960938,7.020700931549072,0.0,-9.020486831665039,0.023927999660372734,0.3397800028324127,0.2632099986076355,0.058336999267339706,1.1504110097885132,-0.049479998648166656,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.838,90.00000762939453,21.00006866455078,89.98445129394531,22.21490478515625,6.998927116394043,0.0,-9.020486831665039,0.08135499805212021,0.282353013753891,0.31585198640823364,0.057725999504327774,1.1456010341644287,-0.04757099971175194,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.848,90.00000762939453,21.00006866455078,89.98352813720703,22.210433959960938,7.020700931549072,0.021772999316453934,-7.99871301651001,0.023927999660372734,0.3397800028324127,0.31106600165367126,0.05719200149178505,1.1391099691390991,-0.049479998648166656,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.858,90.00000762939453,21.00006866455078,89.98259735107422,22.205947875976562,6.998927116394043,0.0,-7.99871301651001,0.03828499838709831,0.29192399978637695,0.25363901257514954,0.05780300125479698,1.1358270645141602,-0.04741799831390381,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.868,90.00000762939453,21.00006866455078,89.97846984863281,22.205947875976562,7.020700931549072,0.0,-8.976724624633789,0.09571199864149094,0.33499500155448914,0.2249249964952469,0.05986399948596954,1.1294889450073242,-0.04757099971175194,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.878,90.00000762939453,21.00006866455078,89.97525024414062,22.210433959960938,7.020700931549072,0.0,-9.020486831665039,0.01435600034892559,0.2871379852294922,0.2775669991970062,0.05955899879336357,1.1247550249099731,-0.04757099971175194,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.888,90.00000762939453,21.00006866455078,89.97846984863281,22.205947875976562,6.998927116394043,0.0,-7.99871301651001,0.03349899873137474,0.33499500155448914,0.21535399556159973,0.060322001576423645,1.1204019784927368,-0.04841100051999092,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.899,90.00000762939453,21.00006866455078,89.97019958496094,22.205947875976562,6.998927116394043,0.021772999316453934,-8.976724624633789,-0.02871299907565117,0.3397800028324127,0.21056799590587616,0.05933000147342682,1.1125379800796509,-0.04802900180220604,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.909,90.00000762939453,21.00006866455078,89.96697998046875,22.210433959960938,7.020700931549072,0.0,-9.020486831665039,-0.057427000254392624,0.23928199708461761,0.29192399978637695,0.05917700007557869,1.1068869829177856,-0.04802900180220604,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.918,90.00000762939453,21.00006866455078,89.97112274169922,22.210433959960938,7.020700931549072,0.021772999316453934,-9.020486831665039,0.009571000002324581,0.3397800028324127,0.24885299801826477,0.06215500086545944,1.1026109457015991,-0.04596700146794319,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.929,90.00000762939453,21.00006866455078,89.96697998046875,22.210433959960938,6.998927116394043,0.0,-9.020486831665039,0.03349899873137474,0.3206380009651184,0.3014949858188629,0.06284199655056,1.1036039590835571,-0.04558499902486801,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.939,90.00000762939453,21.00006866455078,89.96697998046875,22.210433959960938,7.020700931549072,0.0,-9.020486831665039,0.0,0.3014949858188629,0.2584240138530731,0.06192599982023239,1.1016950607299805,-0.04497399926185608,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.949,90.00000762939453,21.00006866455078,89.9577865600586,22.205947875976562,7.020700931549072,0.0,-7.99871301651001,0.07656999677419662,0.2871379852294922,0.15313999354839325,0.06299500167369843,1.0965789556503296,-0.04314199835062027,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.959,90.00000762939453,21.00006866455078,89.9761734008789,22.21490478515625,7.020700931549072,0.0,-8.976724624633789,0.06699900329113007,0.25363901257514954,0.2057819962501526,0.0632999986410141,1.0924550294876099,-0.04237800091505051,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.969,90.00000762939453,21.00006866455078,89.95458221435547,22.210433959960938,7.020700931549072,0.0,-7.99871301651001,0.05264199897646904,0.2775669991970062,0.1435689926147461,0.06391099840402603,1.0872629880905151,-0.04352400079369545,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.981,90.00000762939453,21.00006866455078,89.95963287353516,22.21490478515625,5.9771528244018555,0.0,-8.976724624633789,-0.03828499838709831,0.25363901257514954,0.21056799590587616,0.06368199735879898,1.08161199092865,-0.04352400079369545,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.989,90.0,21.00006866455078,89.950439453125,22.210433959960938,6.998927116394043,0.021772999316453934,-7.99871301651001,0.06699900329113007,0.22970999777317047,0.200996994972229,0.06299500167369843,1.0792449712753296,-0.04329400137066841,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
8.999,90.0,21.00006866455078,89.94951629638672,22.205947875976562,7.020700931549072,0.021772999316453934,-9.020486831665039,0.03828499838709831,0.282353013753891,0.2440669983625412,0.06207900121808052,1.072679042816162,-0.044440001249313354,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.009,90.00000762939453,21.00006866455078,89.95963287353516,22.21490478515625,7.020700931549072,0.0,-7.9769392013549805,-0.09092699736356735,0.2775669991970062,0.23928199708461761,0.06261300295591354,1.0682499408721924,-0.046578001230955124,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.019,90.00000762939453,21.00006866455078,89.95136260986328,22.21490478515625,6.998927116394043,0.0,-9.020486831665039,-0.043069999665021896,0.29192399978637695,0.22013899683952332,0.06543800234794617,1.0634390115737915,-0.04558499902486801,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.029,90.0,21.00006866455078,89.95870971679688,22.210433959960938,7.020700931549072,0.021772999316453934,-7.99871301651001,-0.10049799829721451,0.2584240138530731,0.17706799507141113,0.06391099840402603,1.0592399835586548,-0.044057998806238174,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.039,90.0,21.00006866455078,89.94125366210938,22.205947875976562,6.998927116394043,0.021772999316453934,-7.99871301651001,-0.01435600034892559,0.2632099986076355,0.26799601316452026,0.06268899887800217,1.0524439811706543,-0.04573800042271614,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.049,90.0,21.00006866455078,89.950439453125,22.210433959960938,7.020700931549072,0.021772999316453934,-8.976724624633789,0.05264199897646904,0.21056799590587616,0.11485499888658524,0.060857001692056656,1.0499240159988403,-0.04604300111532211,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.059,90.0,21.00006866455078,89.94538879394531,22.205947875976562,7.020700931549072,0.0,-9.020486831665039,0.04785599932074547,0.21535399556159973,0.33020898699760437,0.060628000646829605,1.0441969633102417,-0.0468829981982708,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.069,90.0,21.00006866455078,89.94216918945312,22.210433959960938,7.020700931549072,0.0,-9.020486831665039,0.04785599932074547,0.282353013753891,0.26799601316452026,0.05994100123643875,1.0396920442581177,-0.04382900148630142,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.079,90.0,21.00006866455078,89.93895721435547,22.21490478515625,6.998927116394043,0.0,-9.020486831665039,0.01435600034892559,0.21056799590587616,0.02871299907565117,0.05986399948596954,1.034500002861023,-0.042073000222444534,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.089,90.0,21.00006866455078,89.94125366210938,22.205947875976562,6.998927116394043,0.0,-9.020486831665039,0.009571000002324581,0.2249249964952469,0.16749699413776398,0.05910100042819977,1.0283910036087036,-0.04085100069642067,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.099,90.0,21.00006866455078,89.9463119506836,22.210433959960938,6.998927116394043,0.0,-7.99871301651001,0.009571000002324581,0.19621099531650543,0.24885299801826477,0.060245998203754425,1.0242680311203003,-0.039629001170396805,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.109,90.0,21.00006866455078,89.9430923461914,22.21490478515625,7.020700931549072,0.0,-8.976724624633789,0.004784999880939722,0.23449599742889404,0.2775669991970062,0.0578790009021759,1.020372986793518,-0.04123299941420555,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.119,90.0,21.00006866455078,89.9430923461914,22.21490478515625,7.020700931549072,0.0,-9.020486831665039,-0.04785599932074547,0.15313999354839325,0.23928199708461761,0.05711499974131584,1.0158679485321045,-0.04298900067806244,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.129,90.0,21.00006866455078,89.94400787353516,22.219375610351562,7.020700931549072,0.0,-8.976724624633789,0.0,0.18663999438285828,0.23928199708461761,0.055969998240470886,1.0135769844055176,-0.04306500032544136,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.139,90.0,21.00006866455078,89.9306869506836,22.21490478515625,6.998927116394043,0.021772999316453934,-9.020486831665039,0.009571000002324581,0.25363901257514954,0.21535399556159973,0.055969998240470886,1.0109809637069702,-0.04398199915885925,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.149,90.0,21.00006866455078,89.9173583984375,22.210433959960938,7.020700931549072,0.0,-9.020486831665039,0.043069999665021896,0.2584240138530731,0.14835500717163086,0.05406099930405617,1.0073920488357544,-0.04382900148630142,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.159,90.0,21.00006866455078,89.92471313476562,22.205947875976562,6.998927116394043,0.0,-7.99871301651001,-0.009571000002324581,0.21535399556159973,0.2440669983625412,0.05299200117588043,1.0024290084838867,-0.04337099939584732,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.169,90.0,21.00006866455078,89.91644287109375,22.205947875976562,7.020700931549072,0.0,-9.020486831665039,0.04785599932074547,0.19142499566078186,0.2440669983625412,0.053449999541044235,0.9977710247039795,-0.04306500032544136,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.179,90.0,21.00006866455078,89.92471313476562,22.205947875976562,6.998927116394043,0.0,-9.020486831665039,-0.01435600034892559,0.22013899683952332,0.2249249964952469,0.053068000823259354,0.9941059947013855,-0.0410039983689785,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.189,90.0,21.00006866455078,89.92378997802734,22.20147705078125,6.998927116394043,0.0,-9.020486831665039,0.0,0.2249249964952469,0.12921200692653656,0.053068000823259354,0.9906700253486633,-0.042073000222444534,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.199,90.0,21.00006866455078,89.91828155517578,22.21490478515625,6.998927116394043,0.0,-9.020486831665039,-0.023927999660372734,0.2057819962501526,0.17706799507141113,0.050930000841617584,0.9870049953460693,-0.04260699823498726,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.209,90.0,21.00006866455078,89.9173583984375,22.210433959960938,6.998927116394043,0.021772999316453934,-9.020486831665039,0.03349899873137474,0.17706799507141113,0.14835500717163086,0.051082998514175415,0.9817360043525696,-0.04314199835062027,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.219,90.0,21.00006866455078,89.92562866210938,22.210433959960938,6.998927116394043,0.0,-7.99871301651001,0.0,0.11964099854230881,0.24885299801826477,0.04749400168657303,0.9763150215148926,-0.044057998806238174,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.229,90.0,21.00006866455078,89.91828155517578,22.21490478515625,6.998927116394043,0.0,-7.9769392013549805,-0.023927999660372734,0.1627109944820404,0.1818539947271347,0.046730998903512955,0.9725729823112488,-0.04398199915885925,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.24,90.0,21.00006866455078,89.91828155517578,22.21490478515625,5.9771528244018555,0.0,-7.99871301651001,-0.019142000004649162,0.18663999438285828,0.16749699413776398,0.046806998550891876,0.9658539891242981,-0.04337099939584732,-1.0125689506530762,0.7268339991569519,0.2471490055322647,23.171875,7,38
9.249,90.0,21.00006866455078,89.92471313476562,22.205947875976562,6.998927116394043,0.021772999316453934,-9.020486831665039,0.03349899873137474,0.16749699413776398,0.19621099531650543,0.04573800042271614,0.9602029919624329,-0.04039299860596657,-0.9748610258102417,0.7268339991569519,0.15024800598621368,23.171875,7,38
9.259,90.0,21.00006866455078,89.91644287109375,22.205947875976562,6.998927116394043,0.0,-9.020486831665039,0.023927999660372734,0.19142499566078186,0.17706799507141113,0.04497399926185608,0.9547820091247559,-0.04077500104904175,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.27,90.0,21.00006866455078,89.92057037353516,22.205947875976562,6.998927116394043,0.021772999316453934,-9.020486831665039,0.019142000004649162,0.18663999438285828,0.1627109944820404,0.04329400137066841,0.9524139761924744,-0.04115600138902664,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.28,90.0,21.00006866455078,89.91413879394531,22.21490478515625,7.020700931549072,0.021772999316453934,-9.020486831665039,0.043069999665021896,0.1435689926147461,0.2584240138530731,0.044516000896692276,0.9501240253448486,-0.039400000125169754,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.29,89.0000991821289,21.00006866455078,89.90817260742188,22.205947875976562,7.020700931549072,0.0,-7.99871301651001,0.02871299907565117,0.17228299379348755,0.21056799590587616,0.04344699904322624,0.9460769891738892,-0.039400000125169754,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.3,89.0000991821289,21.00006866455078,89.9100112915039,22.21490478515625,7.020700931549072,0.021772999316453934,-9.020486831665039,-0.02871299907565117,0.10528399795293808,0.24885299801826477,0.041919998824596405,0.9421820044517517,-0.03924800083041191,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.31,89.0000991821289,21.00006866455078,89.9132308959961,22.210433959960938,5.9771528244018555,0.0,-9.020486831665039,-0.009571000002324581,0.17228299379348755,0.2440669983625412,0.03840800002217293,0.9386699795722961,-0.04024000093340874,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.32,89.0000991821289,21.00006866455078,89.89347076416016,22.21490478515625,6.998927116394043,0.021772999316453934,-9.020486831665039,0.0,0.19621099531650543,0.2440669983625412,0.03711000084877014,0.936227023601532,-0.04008699953556061,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.33,89.0000991821289,21.00006866455078,89.90081787109375,22.210433959960938,7.020700931549072,0.0,-9.020486831665039,0.004784999880939722,0.10528399795293808,0.18663999438285828,0.03894200176000595,0.9321799874305725,-0.04046899825334549,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.34,89.0000991821289,21.00006866455078,89.90908813476562,22.210433959960938,6.998927116394043,0.021772999316453934,-9.99849796295166,0.009571000002324581,0.11485499888658524,0.2057819962501526,0.037415001541376114,0.921642005443573,-0.04062199965119362,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.35,89.0000991821289,21.00006866455078,89.90174102783203,22.21490478515625,6.998927116394043,0.021772999316453934,-8.976724624633789,-0.004784999880939722,0.19142499566078186,0.19621099531650543,0.037567999213933945,0.9173660278320312,-0.04024000093340874,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.36,89.0000991821289,21.00006866455078,89.9100112915039,22.21490478515625,6.998927116394043,0.0,-9.020486831665039,0.01435600034892559,0.13399800658226013,0.2249249964952469,0.035353001207113266,0.9129369854927063,-0.042302001267671585,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.37,89.0000991821289,21.00006866455078,89.89163208007812,22.205947875976562,7.020700931549072,0.021772999316453934,-7.9769392013549805,0.004784999880939722,0.1435689926147461,0.29192399978637695,0.033291999250650406,0.9083560109138489,-0.04199599847197533,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.38,89.0000991821289,21.00006866455078,89.9040298461914,22.205947875976562,5.9771528244018555,0.021772999316453934,-7.99871301651001,0.03828499838709831,0.13399800658226013,0.21535399556159973,0.03344399854540825,0.907820999622345,-0.04085100069642067,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.39,89.0000991821289,21.00006866455078,89.90174102783203,22.21490478515625,5.9771528244018555,0.0,-9.020486831665039,0.019142000004649162,0.13399800658226013,0.2584240138530731,0.03306199982762337,0.9011780023574829,-0.04360000044107437,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.4,89.0000991821289,21.00006866455078,89.90495300292969,22.210433959960938,6.998927116394043,0.021772999316453934,-9.020486831665039,-0.023927999660372734,0.21056799590587616,0.21535399556159973,0.030848000198602676,0.8943060040473938,-0.04527999833226204,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.41,89.0000991821289,21.00006866455078,89.89990234375,22.205947875976562,6.998927116394043,0.021772999316453934,-7.99871301651001,-0.023927999660372734,0.1627109944820404,0.21056799590587616,0.03245199844241142,0.8910989761352539,-0.04589100182056427,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.42,89.0000991821289,21.00006866455078,89.89254760742188,22.210433959960938,5.9771528244018555,0.021772999316453934,-9.020486831665039,0.0,0.11006899923086166,0.22013899683952332,0.032680999487638474,0.8868989944458008,-0.044821999967098236,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.43,89.0000991821289,21.00006866455078,89.89668273925781,22.210433959960938,6.998927116394043,0.0,-9.020486831665039,0.01435600034892559,0.07656999677419662,0.2057819962501526,0.03237500041723251,0.8824700117111206,-0.04596700146794319,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.44,89.0000991821289,21.00006866455078,89.89347076416016,22.21490478515625,6.998927116394043,0.021772999316453934,-9.020486831665039,-0.05264199897646904,0.1435689926147461,0.2249249964952469,0.03222300112247467,0.8768960237503052,-0.0468829981982708,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.45,89.0000991821289,21.00006866455078,89.89163208007812,22.205947875976562,6.998927116394043,0.0,-9.020486831665039,0.057427000254392624,0.12921200692653656,0.21056799590587616,0.0332150012254715,0.8737660050392151,-0.04772299900650978,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
9.46,89.0000991821289,21.00006866455078,89.89254760742188,22.210433959960938,6.998927116394043,0.021772999316453934,-9.020486831665039,0.04785599932074547,0.13878299295902252,0.2057819962501526,0.03145899996161461,0.8726199865341187,-0.04780000075697899,-0.9748610258102417,0.32943499088287354,0.15024800598621368,23.171875,7,38
