Time [s],Altitude [ft],Pressure [mbar],Velocity [ft/s],Temperature [F],Events,Voltages [V]
71.35,9246.559,602.80,-194.6667,86.18, -,8.226371
71.40,9379.868,599.60,-43.80952,86.18, -,8.226371
71.45,9388.217,599.40,162.5714,86.18, -,8.226371
71.50,9155.239,605.00,23.61905,86.18, -,8.226371
71.55,9072.456,607.00,-63.14286,86.18, -,8.226371
71.60,9072.456,607.00,-55.23809,86.18, -,8.226371
71.65,9068.323,607.10,-55.23809,86.18, -,8.226371
71.70,9060.058,607.30,-90.71429,86.18, -,8.226371
71.75,9064.189,607.20,-1472.905,86.18, -,8.226371
71.80,9064.189,607.20,-2423.524,86.18, -,8.226371
71.85,9064.189,607.20,-608.4762,86.18, -,8.226371
71.90,9097.267,606.40,-289.0952,86.18, -,8.226371
71.95,9267.35,602.30,-178.8571,86.18, -,8.226371
72.00,9375.692,599.70,142.7619,86.18, -,8.226371
72.05,9400.75,599.10,281.1429,86.18, -,8.226371
72.10,9263.189,602.40,138.3333,86.18, -,8.226371
72.15,9047.665,607.60,-66.90476,86.18, -,8.226371
72.20,9043.533,607.70,-55.09524,86.18, -,8.226371
72.25,9031.146,608.00,-62.95238,86.18, -,8.226371
72.30,9055.925,607.40,-78.7619,86.18, -,8.226371
72.35,9097.267,606.40,-82.80952,86.18, -,8.226371
72.40,9080.725,606.80,-157.9048,86.18, -,8.226371
72.45,9035.274,607.90,-328.1429,86.18, -,8.226371
72.50,9031.146,608.00,-340.0476,86.18, -,8.226371
72.55,9035.274,607.90,-114.1905,86, -,8.226371
72.60,9027.02,608.10,-43.19048,86, -,8.226371
72.65,9022.891,608.20,-47.14286,86, -,8.226371
72.70,9014.638,608.40,-51.04762,86, -,8.226371
72.75,9051.794,607.50,-7.809524,86, -,8.226371
72.80,9097.267,606.40,31.52381,86, -,8.226371
72.85,9192.565,604.10,122.2857,86, -,8.226371
72.90,9259.031,602.50,185.5714,86, -,8.226371
72.95,9346.485,600.40,237.3333,86, -,8.226371
73.00,9409.104,598.90,134.9524,86, -,8.226371
73.05,9250.715,602.70,-119.0952,86, -,8.226371
73.10,9035.274,607.90,-348.1429,86, -,8.226371
73.15,9002.263,608.70,-248.5714,86, -,8.226371
73.20,9010.513,608.50,-35.47619,86, -,8.226371
73.25,9010.513,608.50,-31.52381,86, -,8.226371
73.30,9010.513,608.50,-19.71428,86, -,8.226371
73.35,8994.015,608.90,-59.04762,86, -,8.226371
73.40,8989.893,609.00,-102.3333,86, -,8.226371
73.45,8977.527,609.30,-98.33334,86, -,8.226371
73.50,8977.527,609.30,-55.04762,86.36, -,8.226371
73.55,9010.513,608.50,-19.66667,86.36, -,8.226371
73.60,9039.404,607.80,3.904762,86.36, -,8.226371
73.65,9088.996,606.60,59,86.36, -,8.226371
73.70,9184.267,604.30,153.6667,86.36, -,8.226371
73.75,9296.482,601.60,268.381,86.36, -,8.226371
73.80,9325.64,600.90,260.7619,86.36, -,8.226371
73.85,9300.646,601.50,193.6667,86.36, -,8.226371
73.90,9117.958,605.90,-71.09524,86.36, -,8.226371
73.95,8956.93,609.80,-287.7619,86.36, -,8.226371
74.00,8952.81,609.90,-374.9524,86.36, -,8.226371
74.05,8928.114,610.50,-458.0952,86.36, -,8.226371
74.10,8936.345,610.30,-299.381,86.36, -,8.226371
74.15,11327.29,554.40,2182.905,86.36, -,8.226371
74.20,10230.65,579.50,1169.905,86.36, -,8.226371
74.25,9196.714,604.00,177.3333,86.36, -,8.226371
74.30,9076.589,606.90,62.95238,86.36, -,8.226371
74.35,8944.577,610.10,-62.76191,86.36, -,8.226371
74.40,8952.81,609.90,-39.19048,86.36, -,8.226371
74.45,8948.693,610.00,-39.19048,86.36, -,8.226371
74.50,8998.14,608.80,19.66667,86.36, -,8.226371
74.55,9171.823,604.60,185.0952,86.36, -,8.226371
74.60,9242.4,602.90,220.9048,86.36, -,8.226371
74.65,9196.714,604.00,149.8571,86.36, -,8.226371
74.70,9155.239,605.00,63.14286,86.36, -,8.226371
74.75,9130.382,605.60,-51.23809,86.36, -,8.226371
74.80,8952.81,609.90,-327.1905,86.36, -,8.226371
74.85,8911.66,610.90,-394.1429,86.36, -,8.226371
74.90,8924.001,610.60,-358.5714,86.36, -,8.226371
74.95,8907.549,611.00,-200.2381,86.36, -,8.226371
75.00,8915.774,610.80,-39,86.36, -,8.226371
75.05,9064.189,607.20,106.2381,86.36, -,8.226371
75.10,10299.39,577.90,1306.143,86.36, -,8.226371
75.15,9213.321,603.60,263.9524,86.36, -,8.226371
75.20,9234.09,603.10,-1993.381,86.36, -,8.226371
75.25,9018.766,608.30,-1154,86.36, -,8.226371
75.30,8915.774,610.80,-267.381,86.36, -,8.226371
75.35,8903.438,611.10,-164.7619,86.36, -,8.226371
75.40,8886.997,611.50,-54.71429,86.36, -,8.226371
75.45,8866.459,612.00,-82.14286,86.36, -,8.226371
75.50,8866.459,612.00,-78.2381,86.36, -,8.226371
75.55,8961.047,609.70,-35.23809,86.36, -,8.226371
75.60,9283.992,601.90,106.9048,86.36, -,8.226371
75.65,9308.976,601.30,63.47619,86.36, -,8.226371
75.70,9122.1,605.80,-71,86.36, -,8.226371
75.75,9130.382,605.60,-23.61905,86.36, -,8.226371
75.80,8936.345,610.30,-184.7619,86.36, -,8.226371
75.85,8813.123,613.30,-133,86.36, -,8.226371
75.90,8813.123,613.30,-93.80952,86.36, -,8.226371
75.95,8821.323,613.10,-97.7619,86.36, -,8.226371
76.00,8841.832,612.60,-62.57143,86.36, -,8.226371
76.05,9014.638,608.40,94.14286,86.36, -,8.226371
76.10,9242.4,602.90,169.7143,86.36, -,8.226371
76.15,9076.589,606.90,-1164.571,86.36, -,8.226371
76.20,8940.46,610.20,-259.9048,86.36, -,8.226371
76.25,8821.323,613.10,-393.1429,86.36, -,8.226371
76.30,8804.926,613.50,-203.7143,86.36, -,8.226371
76.35,8796.729,613.70,-113.4286,86.36, -,8.226371
76.40,8854.143,612.30,-47,86.36, -,8.226371
76.45,8998.14,608.80,105.8095,86.36, -,8.226371
76.50,9043.533,607.70,168.619,86.36, -,8.226371
76.55,9159.384,604.90,278.9524,86, -,8.226371
76.60,9126.239,605.70,157.2857,86, -,8.226371
76.65,8862.354,612.10,-401.619,86, -,8.226371
76.70,8763.971,614.50,-519.1429,86, -,8.226371
76.75,8768.063,614.40,-337.2381,86, -,8.226371
76.80,8768.063,614.40,-345.1429,86, -,8.226371
76.85,8772.158,614.30,-156.4286,86, -,8.226371
76.90,8772.158,614.30,-39.09524,86, -,8.226371
76.95,8776.251,614.20,-35.19048,86, -,8.226371
77.00,8792.634,613.80,-27.38095,86, -,8.226371
77.05,8817.222,613.20,-23.47619,86, -,8.226371
77.10,8850.037,612.40,-156.8095,86, -,8.226371
77.15,8907.549,611.00,-318.9524,86, -,8.226371
77.20,9014.638,608.40,-59.04762,86, -,8.226371
77.25,9188.414,604.20,236.1429,86, -,8.226371
77.30,10964.68,562.60,2041.286,86, -,8.226371
77.35,11586.4,548.60,2649,86, -,8.226371
77.40,8985.771,609.10,180,86, -,8.226371
77.45,8911.66,610.90,54.76191,86, -,8.226371
77.50,8833.626,612.80,-156.7143,86.18, -,8.226371
77.55,8804.926,613.50,-227.2857,86.18, -,8.226371
77.60,8804.926,613.50,-337.619,86.18, -,8.226371
77.65,8809.023,613.40,-302.1429,86.18, -,8.226371
77.70,8817.222,613.20,-43,86.18, -,8.226371
77.75,8804.926,613.50,39,86.18, -,8.226371
77.80,8796.729,613.70,27.28572,86.18, -,8.226371
77.85,8784.441,614.00,15.57143,86.18, -,8.226371
77.90,8776.251,614.20,3.857143,86.18, -,8.226371
77.95,8813.123,613.30,38.95238,86.18, -,8.226371
78.00,8837.728,612.70,58.47619,86.18, -,8.226371
78.05,8977.527,609.30,176,86.18, -,8.226371
78.10,9151.096,605.10,317.8571,86.18, -,8.226371
78.15,9097.267,606.40,235.3333,86.18, -,8.226371
78.20,8821.323,613.10,-82.2381,86.18, -,8.226371
78.25,8747.604,614.90,-254.4286,86.18, -,8.226371
78.30,8735.334,615.20,-431.619,86.18, -,8.226371
78.35,8747.604,614.90,-2111.619,86.18, -,8.226371
78.40,8768.063,614.40,-2684.238,86.18, -,8.226371
78.45,8780.348,614.10,-195.7143,86.18, -,8.226371
78.50,8768.063,614.40,-136.8571,86.18, -,8.226371
78.55,8747.604,614.90,-82,86, -,8.226371
78.60,8747.604,614.90,-54.66667,86, -,8.226371
78.65,8743.514,615.00,-58.57143,86, -,8.226371
78.70,8739.425,615.10,-66.38095,86, -,8.226371
78.75,8718.984,615.60,-93.66666,86, -,8.226371
78.80,8710.812,615.80,-89.71429,86, -,8.226371
78.85,8735.334,615.20,-58.57143,86, -,8.226371
78.90,8780.348,614.10,-4,86, -,8.226371
78.95,8862.354,612.10,81.90476,86, -,8.226371
79.00,8956.93,609.80,136.9048,86, -,8.226371
79.05,9076.589,606.90,227.4286,86, -,8.226371
79.10,9130.382,605.60,145.5238,86, -,8.226371
79.15,9051.794,607.50,-94.61905,86, -,8.226371
79.20,8813.123,613.30,-270.619,86, -,8.226371
79.25,8710.812,615.80,-105.2381,86, -,8.226371
79.30,8714.896,615.70,-31.14286,86, -,8.226371
79.35,8714.896,615.70,-19.47619,86, -,8.226371
79.40,8714.896,615.70,-31.14286,86, -,8.226371
79.45,8718.984,615.60,-46.71429,86, -,8.226371
79.50,8706.725,615.90,-70.09524,86.18, -,8.226371
79.55,8690.389,616.30,-73.95238,86.18, -,8.226371
79.60,8706.725,615.90,-38.90476,86.18, -,8.226371
79.65,8969.286,609.50,211.1429,86.18, -,8.226371
79.70,9724.12,591.40,933.9524,86.18, -,8.226371
79.75,9346.485,600.40,578.1905,86.18, -,8.226371
79.80,8928.114,610.50,199.2381,86.18, -,8.226371
79.85,8936.345,610.30,214.8571,86.18, -,8.226371
79.90,8932.229,610.40,187.619,86.18, -,8.226371
79.95,8718.984,615.60,-58.33333,86.18, -,8.226371
80.00,8657.742,617.10,-194.7619,86.18, -,8.226371
80.05,8653.662,617.20,-288.7619,86.18, -,8.226371
80.10,8637.354,617.60,-418.2381,86.18, -,8.226371
80.15,8698.557,616.10,-411.1905,86.18, -,8.226371
80.20,9999.762,584.90,902.9048,86.18, -,8.226371
80.25,9991.246,585.10,1122.095,86.18, -,8.226371
80.30,8845.935,612.50,128.7619,86.18, -,8.226371
80.35,8723.07,615.50,7.857143,86.18, -,8.226371
80.40,8661.82,617.00,-50.47619,86.18, -,8.226371
80.45,8674.061,616.70,-38.80952,86.18, -,8.226371
80.50,8669.98,616.80,-46.61905,86.18, -,8.226371
80.55,8817.222,613.20,105.2857,85.82, -,8.226371
80.60,8981.648,609.20,277.4762,85.82, -,8.226371
80.65,9027.02,608.10,305.0952,85.82, -,8.226371
80.70,8994.015,608.90,23.61905,85.82, -,8.226371
80.75,8841.832,612.60,-840.2381,85.82, -,8.226371
80.80,8637.354,617.60,-675.3333,85.82, -,8.226371
80.85,8625.127,617.90,-288.5714,85.82, -,8.226371
80.90,8645.506,617.40,-277,85.82, -,8.226371
80.95,8637.354,617.60,-280.8571,85.82, -,8.226371
81.00,8621.054,618.00,-93.28571,85.82, -,8.226371
81.05,8649.585,617.30,-7.761905,85.82, -,8.226371
81.10,10162.06,581.10,1436.571,85.82, -,8.226371
81.15,10338.13,577.00,1619.762,85.82, -,8.226371
81.20,8928.114,610.50,218.619,85.82, -,8.226371
81.25,8969.286,609.50,-981.4286,85.82, -,8.226371
81.30,8731.247,615.30,-1200.048,85.82, -,8.226371
81.35,8621.054,618.00,-214.2381,85.82, -,8.226371
81.40,8637.354,617.60,-81.71429,85.82, -,8.226371
81.45,8637.354,617.60,-23.38095,85.82, -,8.226371
81.50,8621.054,618.00,-50.57143,85.82, -,8.245819
81.55,8612.906,618.20,-54.42857,85.82, -,8.245819
81.60,8633.277,617.70,-175.2857,85.82, -,8.245819
81.65,8755.786,614.70,-215.2381,85.82, -,8.245819
81.70,10597.64,571.00,1495.714,85.82, -,8.245819
81.75,10493.57,573.40,1428.048,85.82, -,8.245819
81.80,8723.07,615.50,-113.1905,85.82, -,8.245819
81.85,8608.835,618.30,-27.23809,85.82, -,8.245819
81.90,8551.873,619.70,-69.80952,85.82, -,8.245819
81.95,8576.273,619.10,-66,85.82, -,8.245819
82.00,8592.549,618.70,-42.71429,85.82, -,8.245819
82.05,8592.549,618.70,-27.19048,85.82, -,8.245819
82.10,8592.549,618.70,-54.38095,85.82, -,8.245819
82.15,8649.585,617.30,-1440.476,85.82, -,8.245819
82.20,8710.812,615.80,-1549.81,85.82, -,8.245819
82.25,8669.98,616.80,-245.8571,85.82, -,8.245819
82.30,8596.62,618.60,-354.9048,85.82, -,8.245819
82.35,8576.273,619.10,-147.5714,85.82, -,8.245819
82.40,8564.069,619.40,-54.23809,85.82, -,8.245819
82.45,8543.743,619.90,-89.14286,85.82, -,8.245819
82.50,8539.681,620.00,-93,85.82, -,8.245819
82.55,8739.425,615.10,112.7619,86.18, -,8.226371
82.60,10649.8,569.80,1939.952,86.18, -,8.226371
82.65,9660.859,592.90,978.7143,86.18, -,8.226371
82.70,8584.408,618.90,-163.1429,86.18, -,8.226371
82.75,8564.069,619.40,-1936.667,86.18, -,8.226371
82.80,8576.273,619.10,-1825.952,86.18, -,8.226371
82.85,8572.204,619.20,-143.619,86.18, -,8.226371
82.90,8560.004,619.50,-46.42857,86.18, -,8.226371
82.95,8547.809,619.80,-3.809524,86.18, -,8.226371
83.00,8560.004,619.50,-15.42857,86.18, -,8.226371
83.05,8633.277,617.70,38.80952,86.18, -,8.226371
83.10,8772.158,614.30,171.0952,86.18, -,8.226371
83.15,8796.729,613.70,194.4762,86.18, -,8.226371
83.20,8641.431,617.50,-7.761905,86.18, -,8.226371
83.25,8527.493,620.30,-174.619,86.18, -,8.226371
83.30,8511.25,620.70,-151.1905,86.18, -,8.226371
83.35,8511.25,620.70,-81.33334,86.18, -,8.226371
83.40,8503.131,620.90,-69.66666,86.18, -,8.226371
83.45,8490.958,621.20,-69.61905,86.18, -,8.226371
83.50,8478.79,621.50,-61.80952,86.18, -,8.226371
83.55,8515.312,620.60,-23.19048,86.18, -,8.226371
83.60,8612.906,618.20,-120.4762,86.18, -,8.226371
83.65,9817.14,589.20,-793,86.18, -,8.226371
83.70,9413.285,598.80,-235.7619,86.18, -,8.226371
83.75,8755.786,614.70,163.2381,86.18, -,8.226371
83.80,8788.536,613.90,213.8095,86.18, -,8.226371
83.85,8706.725,615.90,124.2857,86.18, -,8.226371
83.90,8499.074,621.00,-69.61905,86.18, -,8.226371
83.95,8450.415,622.20,-104.3333,86.18, -,8.226371
84.00,8450.415,622.20,-92.71429,86.18, -,8.226371
84.05,8454.469,622.10,-100.4762,86.18, -,8.226371
84.10,8466.627,621.80,-158.6667,86.18, -,8.226371
84.15,8482.845,621.40,-275.5238,86.18, -,8.226371
84.20,8499.074,621.00,-283.4286,86.18, -,8.226371
84.25,8568.138,619.30,-69.7619,86.18, -,8.226371
84.30,8706.725,615.90,170.7619,86.18, -,8.226371
84.35,8772.158,614.30,248.5714,86.18, -,8.226371
84.40,8572.204,619.20,58.14286,86.18, -,8.226371
84.45,8478.79,621.50,-23.09524,86.18, -,8.226371
84.50,8482.845,621.40,-7.666667,86.18, -,8.226371
84.55,8482.845,621.40,3.904762,86, -,8.226371
84.60,8462.572,621.90,-50.14286,86, -,8.226371
84.65,8458.52,622.00,-146.9524,86, -,8.226371
84.70,8539.681,620.00,-1216.571,86, -,8.226371
84.75,8739.425,615.10,-641.7143,86, -,8.226371
84.80,8751.695,614.80,-3.857143,86, -,8.226371
84.85,8564.069,619.40,-213.7619,86, -,8.226371
84.90,8478.79,621.50,-217.0952,86, -,8.226371
84.95,8466.627,621.80,-30.90476,86, -,8.226371
85.00,8466.627,621.80,15.42857,86, -,8.226371
85.05,8458.52,622.00,7.714286,86, -,8.226371
85.10,8450.415,622.20,-3.857143,86, -,8.226371
85.15,8511.25,620.70,42.52381,86, -,8.226371
85.20,8686.305,616.40,193.8095,86, -,8.226371
85.25,8759.88,614.60,248.4286,86, -,8.226371
85.30,8507.191,620.80,-58,86, -,8.226371
85.35,8422.065,622.90,-271.0952,86, -,8.226371
85.40,8418.019,623.00,-337.2857,86, -,8.226371
85.45,8397.788,623.50,-166.1429,86, -,8.226371
85.50,8389.699,623.70,-84.90476,85.64, -,8.226371
85.55,8499.074,621.00,15.42857,85.64, -,8.226371
85.60,9196.714,604.00,679.8571,85.64, -,8.226371
85.65,9171.823,604.60,675.4286,85.64, -,8.226371
85.70,8686.305,616.40,216.9048,85.64, -,8.226371
85.75,8584.408,618.90,42.57143,85.64, -,8.226371
85.80,8377.57,624.00,-344.6667,85.64, -,8.226371
85.85,8373.529,624.10,-360.1905,85.64, -,8.226371
85.90,8373.529,624.10,-181.4762,85.64, -,8.226371
85.95,8365.446,624.30,-107.9524,85.64, -,8.226371
86.00,8389.699,623.70,-73.28571,85.64, -,8.226371
86.05,8458.52,622.00,-7.761905,85.64, -,8.226371
86.10,8645.506,617.40,178.0476,85.64, -,8.226371
86.15,9889.21,587.50,1370.238,85.64, -,8.226371
86.20,8858.247,612.20,330.4286,85.64, -,8.226371
86.25,8649.585,617.30,-35,85.64, -,8.226371
86.30,8661.82,617.00,-93.42857,85.64, -,8.226371
86.35,8430.163,622.70,-73.38095,85.64, -,8.226371
86.40,8341.211,624.90,-77,85.64, -,8.226371
86.45,8345.25,624.80,-69.28571,85.64, -,8.226371
86.50,8357.365,624.50,-38.47619,85.64, -,8.226371
86.55,8458.52,622.00,65.57143,85.82, -,8.226371
86.60,8621.054,618.00,116.1905,85.82, -,8.226371
86.65,8714.896,615.70,-458.8571,85.82, -,8.226371
86.70,8727.157,615.40,-423.4762,85.82, -,8.226371
86.75,8539.681,620.00,-139.6667,85.82, -,8.226371
86.80,8337.174,625.00,-235.4762,85.82, -,8.226371
86.85,8345.25,624.80,-30.76191,85.82, -,8.226371
86.90,8373.529,624.10,0.04761905,85.82, -,8.226371
86.95,8365.446,624.30,-7.666667,85.82, -,8.226371
87.00,8349.287,624.70,-15.33333,85.82, -,8.226371
87.05,8389.699,623.70,0.04761905,85.82, -,8.226371
87.10,8576.273,619.10,112.1905,85.82, -,8.226371
87.15,8776.251,614.20,124.5714,85.82, -,8.226371
87.20,8604.761,618.40,-1223.238,85.82, -,8.226371
87.25,8515.312,620.60,-326.5714,85.82, -,8.226371
87.30,8349.287,624.70,-285.9524,85.82, -,8.226371
87.35,8341.211,624.90,-305.3333,85.82, -,8.226371
87.40,8333.139,625.10,-92.38095,85.82, -,8.226371
87.45,8389.699,623.70,46.19048,85.82, -,8.226371
87.50,8547.809,619.80,192.9048,85.82, -,8.206923
87.55,8682.224,616.50,309.381,85.82, -,8.206923
87.60,8637.354,617.60,170.3333,85.82, -,8.206923
87.65,8365.446,624.30,-243.4286,85.82, -,8.206923
87.70,8296.83,626.00,-398.1429,85.82, -,8.206923
87.75,8321.029,625.40,-386.7619,85.82, -,8.206923
87.80,8329.101,625.20,-200.5238,85.82, -,8.206923
87.85,8304.896,625.80,-30.71428,85.82, -,8.206923
87.90,8296.83,626.00,-46.09524,85.82, -,8.206923
87.95,8312.963,625.60,-57.66667,85.82, -,8.206923
88.00,8365.446,624.30,0.04761905,85.82, -,8.206923
88.05,8547.809,619.80,189.0952,85.82, -,8.206923
88.10,8621.054,618.00,220.381,85.82, -,8.206923
88.15,8596.62,618.60,19.42857,85.82, -,8.206923
88.20,8580.341,619.00,-186.5714,85.82, -,8.206923
88.25,8625.127,617.90,19.42857,85.82, -,8.206923
88.30,8588.479,618.80,69.71429,85.82, -,8.206923
88.35,8361.404,624.40,11.52381,85.82, -,8.206923
88.40,8272.65,626.60,-65.28571,85.82, -,8.206923
88.45,8284.738,626.30,-46.09524,85.82, -,8.206923
88.50,8296.83,626.00,-88.42857,85.82, -,8.206923
88.55,8280.706,626.40,-254.3333,85.82, -,8.226371
88.60,8264.594,626.80,-397.6667,85.82, -,8.226371
88.65,8329.101,625.20,-293.5238,85.82, -,8.226371
88.70,8490.958,621.20,119.5714,85.82, -,8.226371
88.75,8580.341,619.00,270.0476,85.82, -,8.226371
88.80,8621.054,618.00,285.7619,85.82, -,8.226371
88.85,8629.203,617.80,285.8571,85.82, -,8.226371
88.90,8551.873,619.70,235.2381,85.82, -,8.226371
88.95,8321.029,625.40,23.04762,85.82, -,8.226371
89.00,8236.412,627.50,-72.90476,85.82, -,8.226371
89.05,8232.39,627.60,-126.7143,85.82, -,8.226371
89.10,8224.344,627.80,-308.0476,85.82, -,8.226371
89.15,8228.365,627.70,-374,85.82, -,8.226371
89.20,8292.8,626.10,-289.3333,85.82, -,8.226371
89.25,9442.556,598.10,821.1905,85.82, -,8.226371
89.30,9944.437,586.20,1256.524,85.82, -,8.226371
89.35,8418.019,623.00,-162.2857,85.82, -,8.226371
89.40,8284.738,626.30,-72.95238,85.82, -,8.226371
89.45,8232.39,627.60,-38.28571,85.82, -,8.226371
89.50,8240.436,627.40,-42.14286,85.64, -,8.226371
89.55,8276.678,626.50,-19.14286,85.64, -,8.226371
89.60,8438.263,622.50,150.0952,85.64, -,8.226371
89.65,8596.62,618.60,316.2381,85.64, -,8.226371
89.70,8596.62,618.60,254.8095,85.64, -,8.226371
89.75,8385.656,623.80,-100.2381,85.64, -,8.226371
89.80,8212.279,628.10,-350.5238,85.64, -,8.226371
89.85,8204.238,628.30,-396.9524,85.64, -,8.226371
89.90,8212.279,628.10,-397.0476,85.64, -,8.226371
89.95,8216.299,628.00,-319.5714,85.64, -,8.226371
90.00,8208.257,628.20,-107.381,85.64, -,8.226371
90.05,8192.182,628.60,-42.14286,85.64, -,8.226371
90.10,8228.365,627.70,-3.857143,85.64, -,8.226371
90.15,8397.788,623.50,165.1429,85.64, -,8.226371
90.20,9694.585,592.10,1396.381,85.64, -,8.226371
90.25,10196.33,580.30,1812.857,85.64, -,8.226371
90.30,8474.736,621.60,-921.7619,85.64, -,8.226371
90.35,8409.925,623.20,-1461.476,85.64, -,8.226371
90.40,8495.018,621.10,73.28571,85.64, -,8.226371
90.45,8507.191,620.80,211.8095,85.64, -,8.226371
90.50,8292.8,626.10,57.47619,85.64, -,8.226371
90.55,8139.985,629.90,-95.71429,86, -,8.226371
90.60,8127.954,630.20,-141.7143,86, -,8.226371
90.65,8131.965,630.10,-291.8095,86, -,8.226371
90.70,8135.975,630.00,-438.8095,86, -,8.226371
90.75,8131.965,630.10,-442.619,86, -,8.226371
90.80,8131.965,630.10,-241.7143,86, -,8.226371
90.85,8160.05,629.40,-49.80952,86, -,8.226371
90.90,8196.198,628.50,-7.714286,86, -,8.226371
90.95,8325.066,625.30,107.3333,86, -,8.226371
91.00,9501.177,596.70,1223.619,86, -,8.226371
91.05,10029.59,584.20,1734.524,86, -,8.226371
91.10,8422.065,622.90,218.8571,86, -,8.226371
91.15,8397.788,623.50,161.2381,86, -,8.226371
91.20,8482.845,621.40,80.90476,86, -,8.226371
91.25,8329.101,625.20,-1300.571,86, -,8.226371
91.30,8111.919,630.60,-1985.286,86, -,8.226371
91.35,8107.91,630.70,-349.4762,86, -,8.226371
91.40,8111.919,630.60,-283.9524,86, -,8.226371
91.45,8107.91,630.70,-368.8095,86, -,8.226371
91.50,8119.934,630.40,-368.9524,86, -,8.226371
91.55,8272.65,626.60,-19.33333,86, -,8.226371
91.60,8349.287,624.70,199.1905,86, -,8.226371
91.65,8442.313,622.40,299.2857,86, -,8.226371
91.70,8381.611,623.90,237.6667,86, -,8.226371
91.75,8148.01,629.70,11.38095,86, -,8.226371
91.80,8099.896,630.90,-30.61905,86, -,8.226371
91.85,8111.919,630.60,-19.19048,86, -,8.226371
91.90,8111.919,630.60,-45.95238,86, -,8.226371
91.95,8139.985,629.90,-53.66667,86, -,8.226371
92.00,8272.65,626.60,-50.04762,86, -,8.226371
92.05,8329.101,625.20,-1116.381,86, -,8.226371
92.10,8373.529,624.10,-1577.286,86, -,8.226371
92.15,8341.211,624.90,-77.04762,86, -,8.226371
92.20,8103.904,630.80,-279.9048,86, -,8.226371
92.25,8031.863,632.60,-429.5238,86, -,8.226371
92.30,8031.863,632.60,-283.0952,86, -,8.226371
92.35,8035.86,632.50,-72.42857,86, -,8.226371
92.40,8043.858,632.30,-61,86, -,8.226371
92.45,8139.985,629.90,26.76191,86, -,8.226371
92.50,8337.174,625.00,218.381,86, -,8.226371
92.55,10454.64,574.30,2223.572,85.82, -,8.226371
92.60,10200.62,580.20,1836.238,85.82, -,8.226371
92.65,8531.555,620.20,173.6667,85.82, -,8.226371
92.70,8272.65,626.60,-161.5238,85.82, -,8.226371
92.75,8361.404,624.40,-19.19048,85.82, -,8.226371
92.80,8389.699,623.70,230.2381,85.82, -,8.226371
92.85,8164.065,629.30,61.14286,85.82, -,8.226371
92.90,8023.869,632.80,-83.80952,85.82, -,8.226371
92.95,8015.875,633.00,-91.42857,85.82, -,8.226371
93.00,8019.871,632.90,-114.3333,85.82, -,8.226371
93.05,8007.885,633.20,-252.0952,85.82, -,8.226371
93.10,8007.885,633.20,-305.8571,85.82, -,8.226371
93.15,8027.864,632.70,-329.1429,85.82, -,8.226371
93.20,8047.856,632.20,-279.3333,85.82, -,8.226371
93.25,8067.862,631.70,-34.28571,85.82, -,8.226371
93.30,8103.904,630.80,68.66666,85.82, -,8.226371
93.35,8184.145,628.80,145.0952,85.82, -,8.226371
93.40,8268.62,626.70,221.7619,85.82, -,8.226371
93.45,8345.25,624.80,287.1429,85.82, -,8.226371
93.50,8329.101,625.20,180.1905,85.64, -,8.226371
93.55,8200.217,628.40,-130.381,85.64, -,8.226371
93.60,8119.934,630.40,-2223.476,85.64, -,8.226371
93.65,8031.863,632.60,-2065.428,85.64, -,8.226371
93.70,8015.875,633.00,-491.0952,85.64, -,8.226371
93.75,8011.881,633.10,-248.3333,85.64, -,8.226371
93.80,8023.869,632.80,-321.4286,85.64, -,8.226371
93.85,8087.879,631.20,-287.4286,85.64, -,8.226371
93.90,8458.52,622.00,280.4762,85.64, -,8.226371
93.95,8641.431,617.50,588.1905,85.64, -,8.226371
94.00,8047.856,632.20,30.52381,85.64, -,8.226371
94.05,7971.956,634.10,-45.57143,85.64, -,8.226371
94.10,7967.964,634.20,-37.95238,85.64, -,8.226371
94.15,7975.945,634.00,-30.33333,85.64, -,8.226371
94.20,7983.927,633.80,-41.76191,85.64, -,8.226371
94.25,7995.904,633.50,-49.38095,85.64, -,8.226371
94.30,8023.869,632.80,-41.80952,85.64, -,8.226371
94.35,8087.879,631.20,-15.19048,85.64, -,8.226371
94.40,8216.299,628.00,30.66667,85.64, -,8.226371
94.45,9707.24,591.80,1370.143,85.64, -,8.226371
94.50,8349.287,624.70,3.857143,85.64, -,8.226371
94.55,8079.87,631.40,-237.3333,85.82, -,8.206923
94.60,7995.904,633.50,-194.5238,85.82, -,8.206923
94.65,7979.935,633.90,-133.2381,85.82, -,8.206923
94.70,7975.945,634.00,-53.19048,85.82, -,8.206923
94.75,7967.964,634.20,-45.57143,85.82, -,8.206923
94.80,7944.038,634.80,-64.57143,85.82, -,8.206923
94.85,7932.081,635.10,-87.38095,85.82, -,8.206923
94.90,7928.095,635.20,-152.1429,85.82, -,8.206923
94.95,7928.095,635.20,-505.1429,85.82, -,8.206923
95.00,7940.05,634.90,-667.9524,85.82, -,8.206923
95.05,7983.927,633.80,-60.85714,85.82, -,8.206923
95.10,8095.891,631.00,118.0476,85.82, -,8.206923
95.15,9317.308,601.10,1285.095,85.82, -,8.206923
95.20,9736.79,591.10,1677,85.82, -,8.206923
95.25,8284.738,626.30,286.4762,85.82, -,8.206923
95.30,8071.866,631.60,72.33334,85.82, -,8.206923
