Time [s],Altitude [ft],Pressure [mbar],Velocity [ft/s],Temperature [F],Events,Voltages [V]
148.10,5441.883,700.30,-105.4762,82.04, -,8.304162
148.15,5427.159,700.70,-108.9048,82.04, -,8.304162
148.20,5423.48,700.80,-108.9048,82.04, -,8.304162
148.25,5460.297,699.80,-77.38095,82.04, -,8.304162
148.30,5456.612,699.90,-66.85714,82.04, -,8.304162
148.35,5423.48,700.80,-80.85714,82.04, -,8.304162
148.40,5427.159,700.70,-63.28571,82.04, -,8.304162
148.45,5452.93,700.00,-21.19048,82.04, -,8.304162
148.50,5585.795,696.40,115.8571,82.04, -,8.304162
148.55,7866.661,636.90,2291.619,82.76, -,8.323609
148.60,6611.885,669.10,1079.048,82.76, -,8.323609
148.65,5541.447,697.60,20.95238,82.76, -,8.323609
148.70,5471.351,699.50,-88,82.76, -,8.323609
148.75,5445.564,700.20,-147.8095,82.76, -,8.323609
148.80,5434.52,700.50,-165.381,82.76, -,8.323609
148.85,5423.48,700.80,-158.2857,82.76, -,8.323609
148.90,5412.443,701.10,-154.7143,82.76, -,8.323609
148.95,5405.087,701.30,-186.381,82.76, -,8.323609
149.00,5416.121,701.00,-253.4762,82.76, -,8.323609
149.05,5441.883,700.30,-236,82.76, -,8.323609
149.10,5486.095,699.10,-59.90476,82.76, -,8.323609
149.15,5534.061,697.80,87.61905,82.76, -,8.323609
149.20,5622.801,695.40,186.1429,82.76, -,8.323609
149.25,5674.683,694.00,239.0952,82.76, -,8.323609
149.30,5630.208,695.20,161.7143,82.76, -,8.323609
149.35,5571.006,696.80,108.8571,82.76, -,8.323609
149.40,5515.604,698.30,87.66666,82.76, -,8.323609
149.45,5445.564,700.20,17.42857,82.76, -,8.323609
149.50,5405.087,701.30,-45.66667,82.94, -,8.323609
149.55,5379.354,702.00,-196.7143,82.94, -,8.323609
149.60,5375.681,702.10,-2372.428,82.94, -,8.323609
149.65,5379.354,702.00,-1173.905,82.94, -,8.323609
149.70,5394.057,701.60,-140.4286,82.94, -,8.323609
149.75,5430.84,700.60,-38.61905,82.94, -,8.323609
149.80,5534.061,697.80,84.2381,82.94, -,8.323609
149.85,5622.801,695.40,179.2857,82.94, -,8.323609
149.90,5615.398,695.60,182.7619,82.94, -,8.323609
149.95,5556.222,697.20,136.9048,82.94, -,8.323609
150.00,5508.224,698.50,98.19048,82.94, -,8.323609
150.05,5497.158,698.80,77.14286,82.94, -,8.323609
150.10,5452.93,700.00,10.47619,82.94, -,8.323609
150.15,5397.732,701.50,-84.19048,82.94, -,8.323609
150.20,5372.006,702.20,-154.381,82.94, -,8.323609
150.25,5353.643,702.70,-256.381,82.94, -,8.323609
150.30,5338.961,703.10,-319.8095,82.94, -,8.323609
150.35,5331.622,703.30,-284.4762,82.94, -,8.323609
150.40,5379.354,702.00,-182.619,82.94, -,8.323609
150.45,5704.366,693.20,179.6667,82.94, -,8.323609
150.50,5856.936,689.10,391.6667,82.94, -,8.323609
150.55,5530.367,697.90,119.2381,82.76, -,8.323609
150.60,5434.52,700.50,52.47619,82.76, -,8.323609
150.65,5390.379,701.70,13.90476,82.76, -,8.323609
150.70,5349.972,702.80,-28.04762,82.76, -,8.323609
150.75,5335.29,703.20,-56.04762,82.76, -,8.323609
150.80,5331.622,703.30,-94.57143,82.76, -,8.323609
150.85,5338.961,703.10,-185.8571,82.76, -,8.323609
150.90,5375.681,702.10,-235.4286,82.76, -,8.323609
150.95,5445.564,700.20,-161.8095,82.76, -,8.323609
151.00,5497.158,698.80,-56.28571,82.76, -,8.323609
151.05,5482.407,699.20,-24.61905,82.76, -,8.323609
151.10,5449.248,700.10,-45.66667,82.76, -,8.323609
151.15,5405.087,701.30,-45.57143,82.76, -,8.323609
151.20,5349.972,702.80,-45.47619,82.76, -,8.323609
151.25,5327.952,703.40,-41.90476,82.76, -,8.323609
151.30,5324.284,703.50,-27.90476,82.76, -,8.323609
151.35,5313.282,703.80,-24.38095,82.76, -,8.323609
151.40,5313.282,703.80,-17.38095,82.76, -,8.323609
151.45,5357.316,702.60,-20.90476,82.76, -,8.323609
151.50,5441.883,700.30,-249.9048,82.58, -,8.323609
151.55,5467.667,699.60,-370.619,82.58, -,8.323609
151.60,5427.159,700.70,-98.19048,82.58, -,8.323609
151.65,5383.028,701.90,-48.95238,82.58, -,8.323609
151.70,5324.284,703.50,-62.85714,82.58, -,8.323609
151.75,5298.617,704.20,-48.80952,82.58, -,8.323609
151.80,5291.287,704.40,-41.80952,82.58, -,8.323609
151.85,5287.624,704.50,-41.80952,82.58, -,8.323609
151.90,5287.624,704.50,-48.80952,82.58, -,8.323609
151.95,5316.948,703.70,-55.85714,82.58, -,8.323609
152.00,5368.333,702.30,-73.47619,82.58, -,8.323609
152.05,5486.095,699.10,-10.47619,82.58, -,8.323609
152.10,5567.308,696.90,80.90476,82.58, -,8.323609
152.15,5508.224,698.50,56.19048,82.58, -,8.323609
152.20,5423.48,700.80,17.52381,82.58, -,8.323609
152.25,5379.354,702.00,27.95238,82.58, -,8.323609
152.30,5349.972,702.80,20.90476,82.58, -,8.323609
152.35,5309.614,703.90,-14.04762,82.58, -,8.323609
152.40,5280.296,704.70,-31.47619,82.58, -,8.323609
152.45,5269.309,705.00,-41.95238,82.58, -,8.323609
152.50,5265.648,705.10,-87.38095,82.58, -,8.323609
152.55,5258.326,705.30,-174.8571,82.58, -,8.323609
152.60,5251.005,705.50,-206.381,82.58, -,8.323609
152.65,5254.664,705.40,-164.3333,82.58, -,8.323609
152.70,5283.96,704.60,-94.38095,82.58, -,8.323609
152.75,5342.63,703.00,17.42857,82.58, -,8.323609
152.80,5434.52,700.50,129.381,82.58, -,8.323609
152.85,5427.159,700.70,129.381,82.58, -,8.323609
152.90,5364.659,702.40,73.33334,82.58, -,8.323609
152.95,5320.617,703.60,31.38095,82.58, -,8.323609
153.00,5294.953,704.30,-20.95238,82.58, -,8.323609
153.05,5269.309,705.00,-94.33334,82.58, -,8.323609
153.10,5254.664,705.40,-220.4286,82.58, -,8.323609
153.15,5236.368,705.90,-315.1905,82.58, -,8.323609
153.20,5210.773,706.60,-283.2857,82.58, -,8.323609
153.25,5196.155,707.00,-216.4762,82.58, -,8.323609
153.30,5214.428,706.50,-157.0476,82.58, -,8.323609
153.35,5269.309,705.00,-76.7619,82.58, -,8.323609
153.40,5467.667,699.60,150.5714,82.58, -,8.323609
153.45,5460.297,699.80,171.4762,82.58, -,8.323609
153.50,5265.648,705.10,-3.428571,82.58, -,8.304162
153.55,5232.711,706.00,-31.33333,82.58, -,8.304162
153.60,5229.055,706.10,-27.85714,82.58, -,8.304162
153.65,5207.117,706.70,-41.80952,82.58, -,8.304162
153.70,5196.155,707.00,-55.71429,82.58, -,8.304162
153.75,5207.117,706.70,-73.19048,82.58, -,8.304162
153.80,5276.634,704.80,-62.85714,82.58, -,8.304162
153.85,5372.006,702.20,-59.57143,82.58, -,8.304162
153.90,5349.972,702.80,-73.57143,82.58, -,8.304162
153.95,5298.617,704.20,-62.95238,82.58, -,8.304162
154.00,5254.664,705.40,-62.85714,82.58, -,8.304162
154.05,5218.083,706.40,-73.28571,82.58, -,8.304162
154.10,5199.808,706.90,-66.2381,82.58, -,8.304162
154.15,5196.155,707.00,-55.76191,82.58, -,8.304162
154.20,5181.544,707.40,-52.23809,82.58, -,8.304162
154.25,5181.544,707.40,-27.85714,82.58, -,8.304162
154.30,5207.117,706.70,10.38095,82.58, -,8.304162
154.35,5261.985,705.20,45.23809,82.58, -,8.304162
154.40,5338.961,703.10,66.28571,82.58, -,8.304162
154.45,5338.961,703.10,-122.619,82.58, -,8.304162
154.50,5291.287,704.40,-161,82.58, -,8.304162
154.55,5247.346,705.60,-17.47619,82.4, -,8.323609
154.60,5218.083,706.40,-13.95238,82.4, -,8.323609
154.65,5188.849,707.20,-38.33333,82.4, -,8.323609
154.70,5170.591,707.70,-34.80952,82.4, -,8.323609
154.75,5170.591,707.70,-24.38095,82.4, -,8.323609
154.80,5155.993,708.10,-48.71429,82.4, -,8.323609
154.85,5155.993,708.10,-114.9048,82.4, -,8.323609
154.90,5181.544,707.40,-181.381,82.4, -,8.323609
154.95,5221.74,706.30,-122.0952,82.4, -,8.323609
155.00,5254.664,705.40,-41.85714,82.4, -,8.323609
155.05,5258.326,705.30,3.476191,82.4, -,8.323609
155.10,5243.686,705.70,24.38095,82.4, -,8.323609
155.15,5221.74,706.30,20.85714,82.4, -,8.323609
155.20,5185.197,707.30,-10.47619,82.4, -,8.323609
155.25,5159.642,708.00,-20.90476,82.4, -,8.323609
155.30,5148.696,708.30,-31.33333,82.4, -,8.323609
155.35,5141.4,708.50,-62.61905,82.4, -,8.323609
155.40,5126.814,708.90,-128.7619,82.4, -,8.323609
155.45,5119.525,709.10,-209.0476,82.4, -,8.323609
155.50,5148.696,708.30,-181.2857,82.4, -,8.304162
155.55,5313.282,703.80,20.85714,82.4, -,8.304162
155.60,5342.63,703.00,90.66666,82.4, -,8.304162
155.65,5185.197,707.30,-31.42857,82.4, -,8.304162
155.70,5141.4,708.50,-45.28571,82.4, -,8.304162
155.75,5123.169,709.00,-45.28571,82.4, -,8.304162
155.80,5097.663,709.70,-69.57143,82.4, -,8.304162
155.85,5083.099,710.10,-69.52381,82.4, -,8.304162
155.90,5119.525,709.10,-34.80952,82.4, -,8.304162
155.95,5177.893,707.50,-3.571429,82.4, -,8.304162
156.00,5229.055,706.10,6.857143,82.4, -,8.304162
156.05,5221.74,706.30,-31.42857,82.4, -,8.304162
156.10,5185.197,707.30,-69.71429,82.4, -,8.304162
156.15,5155.993,708.10,-83.57143,82.4, -,8.304162
156.20,5126.814,708.90,-90.47619,82.4, -,8.304162
156.25,5104.949,709.50,-76.47619,82.4, -,8.304162
156.30,5090.379,709.90,-66,82.4, -,8.304162
156.35,5079.458,710.20,-65.95238,82.4, -,8.304162
156.40,5068.539,710.50,-69.38095,82.4, -,8.304162
156.45,5090.379,709.90,-34.66667,82.4, -,8.304162
156.50,5159.642,708.00,38.23809,82.4, -,8.304162
156.55,5243.686,705.70,90.52381,82.22, -,8.323609
156.60,5218.083,706.40,-90.61905,82.22, -,8.323609
156.66,5170.591,707.70,-163.8095,82.22, -,8.323609
156.71,5137.754,708.60,-45.14286,82.22, -,8.323609
156.76,5104.949,709.50,-34.66667,82.22, -,8.323609
156.81,5072.177,710.40,-48.47619,82.22, -,8.323609
156.86,5053.986,710.90,-41.52381,82.22, -,8.323609
156.91,5050.35,711.00,-31.14286,82.22, -,8.323609
156.96,5046.714,711.10,-69.33334,82.22, -,8.323609
157.01,5053.986,710.90,-118,82.22, -,8.323609
157.06,5072.177,710.40,-149.381,82.22, -,8.323609
157.11,5097.663,709.70,-118.1429,82.22, -,8.323609
157.16,5137.754,708.60,-45.14286,82.22, -,8.323609
157.21,5155.993,708.10,0.04761905,82.22, -,8.323609
157.26,5141.4,708.50,13.95238,82.22, -,8.323609
157.31,5119.525,709.10,13.90476,82.22, -,8.323609
157.36,5104.949,709.50,13.85714,82.22, -,8.323609
157.41,5094.022,709.80,13.80952,82.22, -,8.323609
157.46,5075.818,710.30,6.857143,82.22, -,8.323609
157.51,5057.625,710.80,-31.28572,82.4, -,8.304162
157.56,5039.442,711.30,-114.5714,82.4, -,8.304162
157.61,5021.269,711.80,-211.9048,82.4, -,8.304162
157.66,5003.106,712.30,-204.8095,82.4, -,8.304162
157.71,4992.215,712.60,-169.9524,82.4, -,8.304162
157.76,5043.077,711.20,-90.2381,82.4, -,8.304162
157.81,5159.642,708.00,52,82.4, -,8.304162
157.86,5148.696,708.30,72.7619,82.4, -,8.304162
157.91,5075.818,710.30,20.66667,82.4, -,8.304162
157.96,5046.714,711.10,-3.571429,82.4, -,8.304162
158.01,5017.634,711.90,-27.80952,82.4, -,8.304162
158.06,4999.474,712.40,-52,82.4, -,8.304162
158.11,4988.583,712.70,-79.71429,82.4, -,8.304162
158.16,4995.844,712.50,-97.09524,82.4, -,8.304162
158.21,5024.902,711.70,-107.619,82.4, -,8.304162
158.26,5086.739,710.00,-66.09524,82.4, -,8.304162
158.31,5123.169,709.00,-17.47619,82.4, -,8.304162
158.36,5086.739,710.00,-31.33333,82.4, -,8.304162
158.41,5050.35,711.00,-52.09524,82.4, -,8.304162
158.46,5028.538,711.60,-62.42857,82.4, -,8.304162
158.51,5003.106,712.30,-69.33334,82.4, -,8.304162
158.56,4988.583,712.70,-65.80952,82.22, -,8.304162
158.61,4977.696,713.00,-58.85714,82.22, -,8.304162
158.66,4966.813,713.30,-51.95238,82.22, -,8.304162
158.71,4974.069,713.10,-27.76191,82.22, -,8.304162
158.76,5003.106,712.30,10.28571,82.22, -,8.304162
158.81,5068.539,710.50,24.19048,82.22, -,8.304162
158.86,5075.818,710.30,-79.85714,82.22, -,8.304162
158.91,5032.171,711.50,-111,82.22, -,8.304162
158.96,5006.737,712.20,-65.80952,82.22, -,8.304162
159.01,4977.696,713.00,-65.7619,82.22, -,8.304162
159.06,4959.559,713.50,-55.33333,82.22, -,8.304162
159.11,4948.681,713.80,-48.42857,82.22, -,8.304162
159.16,4945.055,713.90,-41.52381,82.22, -,8.304162
159.21,4941.431,714.00,-51.85714,82.22, -,8.304162
159.26,4955.933,713.60,-65.71429,82.22, -,8.304162
159.31,4995.844,712.50,-86.61905,82.22, -,8.304162
159.36,5079.458,710.20,-41.71429,82.22, -,8.304162
159.41,5104.949,709.50,17.28572,82.22, -,8.304162
159.46,5050.35,711.00,-0.04761905,82.22, -,8.304162
159.51,5017.634,711.90,-10.42857,82.22, -,8.304162
159.56,5003.106,712.30,-0.04761905,82.22, -,8.304162
159.61,4977.696,713.00,-10.42857,82.22, -,8.304162
159.66,4952.306,713.70,-24.23809,82.22, -,8.304162
159.71,4937.808,714.10,-27.66667,82.22, -,8.304162
159.76,4926.936,714.40,-44.90476,82.22, -,8.304162
159.81,4912.449,714.80,-86.38095,82.22, -,8.304162
159.86,4905.207,715.00,-155.619,82.22, -,8.304162
159.91,4912.449,714.80,-155.6667,82.22, -,8.304162
159.96,4930.56,714.30,-96.85714,82.22, -,8.304162
160.01,4970.439,713.20,-34.61905,82.22, -,8.304162
160.06,4992.215,712.60,13.80952,82.22, -,8.304162
160.11,4977.696,713.00,17.28572,82.22, -,8.304162
160.16,4959.559,713.50,10.38095,82.22, -,8.304162
160.21,4937.808,714.10,-6.857143,82.22, -,8.304162
160.26,4916.07,714.70,-24.14286,82.22, -,8.304162
160.31,4905.207,715.00,-48.28571,82.22, -,8.304162
160.36,4901.588,715.10,-89.71429,82.22, -,8.304162
160.41,4887.111,715.50,-183.1429,82.22, -,8.304162
160.46,4872.64,715.90,-221.1905,82.22, -,8.304162
160.51,4887.111,715.50,-155.4286,82.22, -,8.304162
160.56,4919.693,714.60,-93.2381,82.22, -,8.304162
160.61,4992.215,712.60,-10.33333,82.22, -,8.304162
160.66,5174.243,707.60,187.2381,82.22, -,8.304162
160.71,5075.818,710.30,117.7143,82.22, -,8.304162
160.76,4948.681,713.80,10.42857,82.22, -,8.304162
160.81,4912.449,714.80,-13.7619,82.22, -,8.304162
160.86,4894.349,715.30,-17.19048,82.22, -,8.304162
160.91,4872.64,715.90,-30.95238,82.22, -,8.304162
160.96,4861.792,716.20,-48.19048,82.22, -,8.304162
161.01,4854.562,716.40,-72.33334,82.22, -,8.304162
161.06,4854.562,716.40,-110.3333,82.22, -,8.304162
161.11,4890.729,715.40,-96.66666,82.22, -,8.304162
161.16,4930.56,714.30,-44.90476,82.22, -,8.304162
161.21,4945.055,713.90,-13.80952,82.22, -,8.304162
161.26,4934.183,714.20,-3.428571,82.22, -,8.304162
161.31,4916.07,714.70,0.04761905,82.22, -,8.304162
161.36,4905.207,715.00,0.04761905,82.22, -,8.304162
161.41,4883.494,715.60,-17.19048,82.22, -,8.304162
161.46,4861.792,716.20,-24.04762,82.22, -,8.304162
161.51,4850.948,716.50,-20.61905,82.04, -,8.304162
161.56,4840.108,716.80,-44.71429,82.04, -,8.304162
161.61,4825.658,717.20,-89.52381,82.04, -,8.304162
161.66,4822.048,717.30,-162,82.04, -,8.304162
161.71,4843.72,716.70,-314.7619,82.04, -,8.304162
161.76,4894.349,715.30,-172.8095,82.04, -,8.304162
161.81,5090.379,709.90,135,82.04, -,8.304162
161.86,4992.215,712.60,76.04762,82.04, -,8.304162
161.91,4876.258,715.80,-17.14286,82.04, -,8.304162
161.96,4854.562,716.40,-17.14286,82.04, -,8.304162
162.01,4829.271,717.10,-30.90476,82.04, -,8.304162
162.06,4814.827,717.50,-37.76191,82.04, -,8.304162
162.11,4807.607,717.70,-44.61905,82.04, -,8.304162
162.16,4803.999,717.80,-82.47619,82.04, -,8.304162
162.21,4818.436,717.40,-106.6667,82.04, -,8.304162
162.26,4836.494,716.90,-103.2857,82.04, -,8.304162
162.31,4858.178,716.30,-72.28571,82.04, -,8.304162
162.36,4865.409,716.10,-48.14286,82.04, -,8.304162
162.41,4861.792,716.20,-41.23809,82.04, -,8.304162
162.46,4850.948,716.50,-30.90476,82.04, -,8.304162
162.51,4825.658,717.20,-34.33333,82.04, -,8.304162
162.56,4803.999,717.80,-44.61905,82.04, -,8.304162
162.61,4789.565,718.20,-48.04762,82.04, -,8.304162
162.66,4778.746,718.50,-44.57143,82.04, -,8.304162
162.71,4767.93,718.80,-51.42857,82.04, -,8.304162
162.76,4767.93,718.80,-72.04762,82.04, -,8.304162
162.81,4771.534,718.70,-116.8571,82.04, -,8.304162
162.86,4782.351,718.40,-293.2857,82.04, -,8.304162
162.91,4793.174,718.10,-189.5238,82.04, -,8.304162
162.96,4807.607,717.70,-65.33334,82.04, -,8.304162
163.01,4814.827,717.50,-37.80952,82.04, -,8.304162
163.06,4811.218,717.60,-17.14286,82.04, -,8.304162
163.11,4807.607,717.70,-6.809524,82.04, -,8.304162
163.16,4800.389,717.90,-6.809524,82.04, -,8.304162
163.21,4789.565,718.20,-13.66667,82.04, -,8.304162
163.26,4775.141,718.60,-41.14286,82.04, -,8.304162
163.31,4764.324,718.90,-68.61905,82.04, -,8.304162
163.36,4757.118,719.10,-96.14286,82.04, -,8.304162
163.41,4749.911,719.30,-109.9048,82.04, -,8.304162
163.46,4739.104,719.60,-116.7619,82.04, -,8.304162
163.51,4735.502,719.70,-109.8571,81.86, -,8.304162
163.56,4739.104,719.60,-82.33334,81.86, -,8.304162
163.61,4775.141,718.60,-27.38095,81.86, -,8.304162
163.66,4850.948,716.50,58.57143,81.86, -,8.304162
163.71,4912.449,714.80,127.4286,81.86, -,8.304162
163.76,4822.048,717.30,51.61905,81.86, -,8.304162
163.81,4778.746,718.50,10.38095,81.86, -,8.304162
163.86,4757.118,719.10,-13.66667,81.86, -,8.304162
163.91,4731.902,719.80,-47.95238,81.86, -,8.304162
163.96,4717.501,720.20,-71.95238,81.86, -,8.304162
164.01,4713.903,720.30,-89.14286,81.86, -,8.304162
164.06,4724.701,720.00,-85.71429,81.86, -,8.304162
164.11,4742.706,719.50,-65.14286,81.86, -,8.304162
164.16,4749.911,719.30,-54.85714,81.86, -,8.304162
164.21,4735.502,719.70,-61.71429,81.86, -,8.304162
164.26,4717.501,720.20,-68.57143,81.86, -,8.304162
164.31,4703.109,720.60,-68.57143,81.86, -,8.304162
164.36,4695.914,720.80,-65.14286,81.86, -,8.304162
164.41,4692.316,720.90,-61.71429,81.86, -,8.304162
164.46,4688.721,721.00,-58.28571,81.86, -,8.304162
164.51,4695.914,720.80,-41.14286,81.86, -,8.304162
164.56,4703.109,720.60,-30.85714,81.86, -,8.304162
164.61,4710.303,720.40,-27.42857,81.86, -,8.304162
164.66,4717.501,720.20,-54.90476,81.86, -,8.304162
164.71,4728.3,719.90,-116.8095,81.86, -,8.304162
164.76,4739.104,719.60,-165.0952,81.86, -,8.304162
164.81,4742.706,719.50,-75.57143,81.86, -,8.304162
164.86,4731.902,719.80,-44.61905,81.86, -,8.304162
164.91,4717.501,720.20,-37.71429,81.86, -,8.304162
164.96,4706.706,720.50,-24,81.86, -,8.304162
165.01,4688.721,721.00,-27.42857,81.86, -,8.304162
165.06,4677.936,721.30,-34.28571,81.86, -,8.304162
165.11,4667.154,721.60,-54.85714,81.86, -,8.304162
165.16,4659.967,721.80,-78.85714,81.86, -,8.304162
165.21,4663.559,721.70,-82.28571,81.86, -,8.304162
165.26,4670.747,721.50,-61.71429,81.86, -,8.304162
165.31,4685.126,721.10,-30.85714,81.86, -,8.304162
165.36,4721.102,720.10,17.14286,81.86, -,8.304162
165.41,4746.307,719.40,48,81.86, -,8.304162
165.46,4731.902,719.80,37.71429,81.86, -,8.304162
165.51,4710.303,720.40,20.57143,81.86, -,8.304162
165.56,4695.914,720.80,0,81.86, -,8.304162
165.61,4674.34,721.40,-27.38095,81.86, -,8.304162
165.66,4656.373,721.90,-51.33333,81.86, -,8.304162
165.71,4645.599,722.20,-68.42857,81.86, -,8.304162
165.76,4638.417,722.40,-85.57143,81.86, -,8.304162
165.81,4638.417,722.40,-95.85714,81.86, -,8.304162
165.86,4649.191,722.10,-89.04762,81.86, -,8.304162
165.91,4663.559,721.70,-65.09524,81.86, -,8.304162
165.96,4670.747,721.50,-44.52381,81.86, -,8.304162
166.01,4667.154,721.60,-37.66667,81.86, -,8.304162
166.06,4656.373,721.90,-30.80952,81.86, -,8.304162
166.11,4638.417,722.40,-37.61905,81.86, -,8.304162
166.16,4620.47,722.90,-44.42857,81.86, -,8.304162
166.21,4609.708,723.20,-47.80952,81.86, -,8.304162
166.26,4606.122,723.30,-54.66667,81.86, -,8.304162
166.31,4609.708,723.20,-58.09524,81.86, -,8.304162
166.36,4620.47,722.90,-61.57143,81.86, -,8.304162
166.41,4634.828,722.50,-82.19048,81.86, -,8.304162
166.46,4642.009,722.30,-99.33334,81.86, -,8.304162
166.51,4645.599,722.20,-82.19048,81.86, -,8.304162
166.56,4638.417,722.40,-68.47619,81.86, -,8.323609
166.61,4627.648,722.70,-65,81.86, -,8.323609
166.66,4613.296,723.10,-58.14286,81.86, -,8.323609
166.71,4606.122,723.30,-47.85714,81.86, -,8.323609
166.76,4595.364,723.60,-47.85714,81.86, -,8.323609
166.81,4588.193,723.80,-47.80952,81.86, -,8.323609
166.86,4581.024,724.00,-54.61905,81.86, -,8.323609
166.91,4577.442,724.10,-68.28571,81.86, -,8.323609
166.96,4581.024,724.00,-78.52381,81.86, -,8.323609
167.01,4581.024,724.00,-85.38095,81.86, -,8.323609
167.06,4588.193,723.80,-75.14286,81.86, -,8.323609
167.11,4598.949,723.50,-54.61905,81.86, -,8.323609
167.16,4609.708,723.20,-27.28572,81.86, -,8.323609
167.21,4616.883,723.00,-3.333333,81.86, -,8.323609
167.26,4609.708,723.20,0.04761905,81.86, -,8.323609
167.31,4598.949,723.50,-6.761905,81.86, -,8.323609
167.36,4591.777,723.70,-17,81.86, -,8.323609
167.41,4577.442,724.10,-40.90476,81.86, -,8.323609
167.46,4566.691,724.40,-64.80952,81.86, -,8.323609
167.51,4559.529,724.60,-78.47619,81.68, -,8.323609
167.56,4555.947,724.70,-85.33334,81.68, -,8.323609
167.61,4559.529,724.60,-75.04762,81.68, -,8.323609
167.66,4566.691,724.40,-58,81.68, -,8.323609
167.71,4577.442,724.10,-34.09524,81.68, -,8.323609
167.76,4588.193,723.80,-17.04762,81.68, -,8.323609
167.81,4595.364,723.60,0,81.68, -,8.323609
167.86,4584.608,723.90,-3.428571,81.68, -,8.323609
167.91,4566.691,724.40,-13.66667,81.68, -,8.323609
167.96,4548.785,724.90,-27.28572,81.68, -,8.323609
168.01,4530.889,725.40,-47.76191,81.68, -,8.323609
168.06,4523.735,725.60,-54.57143,81.68, -,8.323609
168.11,4530.889,725.40,-54.57143,81.68, -,8.323609
168.16,4545.206,725.00,-51.19048,81.68, -,8.323609
168.21,4563.11,724.50,-44.38095,81.68, -,8.323609
168.26,4566.691,724.40,-47.80952,81.68, -,8.323609
168.31,4548.785,724.90,-58,81.68, -,8.323609
168.36,4534.469,725.30,-61.38095,81.68, -,8.323609
168.41,4527.312,725.50,-61.38095,81.68, -,8.323609
168.46,4523.735,725.60,-51.14286,81.68, -,8.323609
168.51,4516.581,725.80,-47.71429,81.68, -,8.323609
168.56,4509.427,726.00,-47.71429,81.68, -,8.304162
168.61,4516.581,725.80,-37.47619,81.68, -,8.304162
168.66,4527.312,725.50,-30.66667,81.68, -,8.304162
168.71,4548.785,724.90,-17.04762,81.68, -,8.304162
168.76,4563.11,724.50,-13.61905,81.68, -,8.304162
168.81,4555.947,724.70,-30.66667,81.68, -,8.304162
168.86,4534.469,725.30,-57.95238,81.68, -,8.304162
168.91,4516.581,725.80,-64.7619,81.68, -,8.304162
168.96,4505.853,726.10,-57.95238,81.68, -,8.304162
169.01,4498.702,726.30,-47.71429,81.68, -,8.304162
169.06,4491.553,726.50,-37.47619,81.68, -,8.304162
169.11,4487.98,726.60,-34.04762,81.68, -,8.304162
169.16,4491.553,726.50,-37.47619,81.68, -,8.304162
169.21,4513.002,725.90,-30.66667,81.68, -,8.304162
169.26,4534.469,725.30,-27.28572,81.68, -,8.304162
169.31,4534.469,725.30,-30.71428,81.68, -,8.304162
169.36,4520.156,725.70,-27.28572,81.68, -,8.304162
169.41,4502.276,726.20,-30.71428,81.68, -,8.304162
169.46,4487.98,726.60,-37.52381,81.68, -,8.304162
169.51,4473.689,727.00,-47.71429,81.68, -,8.304162
169.56,4470.118,727.10,-44.28571,81.68, -,8.304162
169.61,4466.545,727.20,-40.85714,81.68, -,8.304162
169.66,4470.118,727.10,-44.28571,81.68, -,8.304162
169.71,4484.406,726.70,-40.90476,81.68, -,8.304162
169.76,4495.126,726.40,-51.14286,81.68, -,8.304162
169.81,4505.853,726.10,-54.57143,81.68, -,8.304162
169.86,4502.276,726.20,-51.19048,81.68, -,8.304162
169.91,4491.553,726.50,-40.90476,81.68, -,8.304162
169.96,4477.26,726.90,-37.47619,81.68, -,8.304162
170.01,4466.545,727.20,-37.42857,81.68, -,8.304162
170.06,4455.834,727.50,-40.80952,81.68, -,8.304162
170.11,4448.695,727.70,-40.80952,81.68, -,8.304162
170.16,4445.127,727.80,-40.80952,81.68, -,8.304162
170.21,4452.266,727.60,-37.38095,81.68, -,8.304162
170.26,4466.545,727.20,-44.19048,81.68, -,8.304162
170.31,4477.26,726.90,-54.42857,81.68, -,8.304162
170.36,4484.406,726.70,-47.61905,81.68, -,8.304162
170.41,4477.26,726.90,-40.80952,81.68, -,8.304162
170.46,4462.976,727.30,-37.38095,81.68, -,8.304162
170.51,4448.695,727.70,-37.38095,81.68, -,8.304162
170.56,4437.99,728.00,-33.95238,81.68, -,8.304162
170.61,4427.289,728.30,-40.76191,81.68, -,8.304162
170.66,4420.155,728.50,-44.19048,81.68, -,8.304162
170.71,4416.59,728.60,-50.95238,81.68, -,8.304162
170.76,4423.721,728.40,-57.76191,81.68, -,8.304162
170.81,4437.99,728.00,-54.38095,81.68, -,8.304162
170.86,4441.557,727.90,-61.23809,81.68, -,8.304162
170.91,4445.127,727.80,-54.42857,81.68, -,8.304162
170.96,4434.423,728.10,-54.42857,81.68, -,8.304162
171.01,4420.155,728.50,-54.38095,81.68, -,8.304162
171.06,4405.894,728.90,-57.76191,81.68, -,8.304162
171.11,4398.768,729.10,-54.38095,81.68, -,8.304162
171.16,4388.077,729.40,-57.76191,81.68, -,8.304162
171.21,4380.955,729.60,-61.14286,81.68, -,8.304162
171.26,4380.955,729.60,-67.95238,81.68, -,8.304162
171.31,4395.203,729.20,-68,81.68, -,8.304162
171.36,4402.331,729.00,-71.38095,81.68, -,8.304162
171.41,4409.46,728.80,-71.38095,81.68, -,8.304162
171.46,4405.894,728.90,-67.95238,81.68, -,8.304162
171.51,4395.203,729.20,-64.52381,81.5, -,8.304162
